i	"RTT(i)=(RTT+RTT_A+RTT_B+RTT_C)~LOGNORMAL(4.8,0.3)"
3228	184.4830785
3229	224.6626283
3230	128.5140331
3231	0.374144887
3232	0.659718343
3233	8.207051217
3234	32.56362164
3235	128.4819031
3236	0.623871674
3237	0.26798991
3238	0.195365167
3239	4.363172345
3240	20.24273844
3241	80.72321693
3242	68.52571982
3243	20.17584485
3244	84.36825228
3245	92.3752552
3246	120.4128536
3247	232.5716163
3248	164.7332802
3249	152.6306421
3250	100.3024356
3251	148.6855294
3252	84.27217558
3253	80.63758086
3254	64.31116495
3255	12.62432133
3256	48.30084751
3257	196.2981865
3258	24.60531643
3259	100.5475151
3260	144.3974481
3261	64.56643869
3262	0.199354075
3263	4.576522546
3264	20.39575398
3265	88.70515846
3266	100.2871734
3267	148.1546563
3268	92.38900756
3269	116.5524807
3270	220.1678408
3271	116.5760079
3272	212.2878519
3273	84.48400259
3274	84.37936193
3275	88.30841615
3276	100.5061318
3277	152.6896847
3278	100.658016
3279	152.4665953
3280	108.4385072
3281	188.1844555
3282	248.397012
3283	232.6522257
3284	164.3351244
3285	148.3839201
3286	88.71911778
3287	96.68294399
3288	140.2036002
3289	60.2337661
3290	244.5031784
3291	208.4416046
3292	76.16007891
3293	60.52689752
3294	240.276736
3295	192.5646338
3296	12.72872685
3297	56.72846753
3298	228.4111539
3299	144.4201744
3300	72.62510842
3301	36.45726145
3302	156.6955187
3303	120.5773412
3304	232.4759733
3305	164.6123336
3306	144.0409285
3307	68.16599248
3308	24.56528368
3309	96.62890343
3310	132.6553514
3311	16.53219597
3312	72.23387231
3313	40.70722359
3314	172.4725306
3315	188.3816957
3316	252.4477438
3317	244.3807581
3318	212.258658
3319	84.5617159
3320	88.25058316
3321	96.17354347
3322	132.1751528
3323	28.58588183
3324	120.615764
3325	232.1800893
3326	160.6462437
3327	128.5740236
3328	0.589005682
3329	8.188240448
3330	36.66051114
3331	152.3172335
3332	104.0987326
3333	168.3119312
3334	164.4362173
3335	144.6168442
3336	72.55726799
3337	44.41720168
3338	184.1523063
3339	224.2294359
3340	132.2792705
3341	20.44474965
3342	88.23887566
3343	104.2229041
3344	160.3479239
3345	128.273194
3346	8.338052016
3347	32.22193402
3348	136.1753539
3349	32.25969252
3350	136.233213
3351	44.49127786
3352	180.5347433
3353	208.1820363
3354	64.75330595
3355	12.57129505
3356	60.5465417
3357	244.4914956
3358	208.7075721
3359	72.56187594
3360	40.48583462
3361	168.6902129
3362	172.4152927
3363	184.1977244
3364	232.3543641
3365	172.6937293
3366	184.5855975
3367	224.7024063
3368	128.7859915
3369	12.64704286
3370	56.54170394
3371	236.5500042
3372	184.1793176
3373	224.3536579
3374	128.2170131
3375	0.67595082
3376	4.586448004
3377	20.28150875
3378	80.32298275
3379	72.57004382
3380	44.3874163
3381	176.7397543
3382	192.5407205
3383	4.443167357
3384	24.03074628
3385	108.1210385
3386	188.3569816
3387	240.3157158
3388	204.5132958
3389	48.65213585
3390	196.5937
3391	24.6033169
3392	96.51140146
3393	140.6263154
3394	56.76309126
3395	236.6771098
3396	180.3167294
3397	216.20979
3398	100.6635155
3399	144.4875886
3400	72.67500575
3401	32.51307247
3402	136.712462
3403	44.30597511
3404	176.6152265
3405	204.2100599
3406	56.62525985
3407	228.6410609
3408	148.2537283
3409	88.45115766
3410	104.5045166
3411	172.4680106
3412	184.191231
3413	236.2576815
3414	180.252055
3415	220.1419095
3416	116.1519918
3417	220.5066043
3418	124.3868823
3419	240.7185451
3420	204.5303857
3421	52.55628513
3422	208.2317081
3423	72.41874698
3424	32.48532769
3425	132.3315798
3426	20.6237869
3427	88.41545447
3428	108.4950834
3429	188.5687292
3430	252.6868367
3431	244.391543
3432	212.422952
3433	84.7488561
3434	88.73802492
3435	100.6610971
3436	152.5986195
3437	108.5911502
3438	184.3563699
3439	232.5490114
3440	172.2456076
3441	184.179313
3442	224.1624482
3443	128.0775149
3444	4.19645177
3445	20.35346512
3446	80.14219087
3447	72.19603521
3448	40.34905515
3449	164.5502705
3450	148.4408683
3451	80.70352325
3452	72.57180752
3453	36.46455643
3454	148.5307467
3455	80.14359324
3456	68.3185713
3457	24.60511037
3458	108.2924038
3459	188.5264796
3460	252.584028
3461	244.5152646
3462	220.3613293
3463	120.4511506
3464	228.1393518
3465	152.3892226
3466	96.22049566
3467	128.2681542
3468	0.655891962
3469	0.158184336
3470	4.282322914
3471	24.44882884
3472	100.4918224
3473	152.7370215
3474	104.4571985
3475	168.6308261
3476	160.2439108
3477	128.1223381
3478	0.406915916
3479	0.366659464
3480	0.222429055
3481	8.642495889
3482	44.62509677
3483	184.2744498
3484	232.5426991
3485	160.5456607
3486	128.5784268
3487	8.570726029
3488	36.35313687
3489	152.4921919
3490	104.3987244
3491	164.2061577
3492	152.4805748
3493	96.64144719
3494	140.2045294
3495	56.59914957
3496	232.7005419
3497	164.760879
3498	152.5784548
3499	104.7332194
3500	160.4364894
3501	136.270063
3502	36.53814665
3503	156.5203265
3504	120.2142053
3505	224.0824997
3506	128.2782783
3507	12.20192007
3508	60.51274473
3509	240.6763992
3510	196.1985735
3511	16.11112013
3512	76.35891669
3513	60.57854632
3514	244.4748496
3515	212.1876274
3516	84.4219348
3517	80.2887527
3518	64.7238977
3519	4.44560018
3520	20.104024
3521	88.22843174
3522	100.3559226
3523	152.4114346
3524	108.4783603
3525	184.114311
3526	232.1941041
3527	164.0622789
3528	144.2472963
3529	68.50974893
3530	16.42104541
3531	64.56677438
3532	4.260436818
3533	16.08893559
3534	64.35756184
3535	4.485203602
3536	28.62925756
3537	120.5944125
3538	232.1833763
3539	164.183009
3540	152.4881749
3541	104.4461884
3542	168.5646428
3543	164.59228
3544	144.1727857
3545	64.15647616
3546	0.47580259
3547	4.528631005
3548	16.32232551
3549	72.72259176
3550	44.49465074
3551	180.3020041
3552	216.0787554
3553	108.1842211
3554	188.2194803
3555	248.3144766
3556	228.3012307
3557	156.5182188
3558	120.2465296
3559	224.5796738
3560	140.1874294
3561	60.19817413
3562	248.4544864
3563	232.5496939
3564	164.2739541
3565	152.5729825
3566	108.2263806
3567	188.2632939
3568	248.4740404
3569	228.6456389
3570	148.591105
3571	80.04433954
3572	68.16484679
3573	20.58333611
3574	92.3159176
3575	116.166696
3576	212.4477834
3577	80.34674422
3578	72.16307003
3579	44.60151661
3580	180.5630333
3581	220.3274295
3582	120.7550903
3583	232.6028473
3584	164.6882704
3585	148.5764709
3586	84.39982384
3587	92.22741919
3588	120.4717328
3589	228.186887
3590	144.0753007
3591	68.1265813
3592	24.27073911
3593	100.4535597
3594	152.4570843
3595	100.6865965
3596	148.4010332
3597	88.60728724
3598	108.3769449
3599	180.1404295
3600	216.5065241
