i____	mapcode
5977	       3.125
5978	       2.875
5979	       3.875
5980	       2.125
5981	       3.625
5982	       2.375
5983	       3.500
5984	       2.500
5985	       3.500
5986	       2.500
5987	       3.625
5988	       2.375
5989	       3.375
5990	       2.625
5991	       3.250
5992	       2.750
5993	       3.125
5994	       2.875
5995	       3.500
5996	       2.500
5997	       3.000
5998	       3.000
5999	       3.750
6000	       2.250
6001	       3.625
6002	       2.375
6003	       3.000
6004	       3.000
6005	       3.125
6006	       2.875
6007	       3.000
6008	       3.000
6009	       3.750
6010	       2.250
6011	       3.625
6012	       2.375
6013	       3.250
6014	       2.750
6015	       3.125
6016	       2.875
6017	       3.250
6018	       2.750
6019	       3.875
6020	       2.125
6021	       3.000
6022	       3.000
6023	       3.375
6024	       2.625
6025	       3.000
6026	       3.000
6027	       3.375
6028	       2.625
6029	       3.000
6030	       3.000
6031	       3.125
6032	       2.875
6033	       3.625
6034	       2.375
6035	       3.750
6036	       2.250
6037	       3.750
6038	       2.250
6039	       3.250
6040	       2.750
6041	       3.375
6042	       2.625
6043	       3.625
6044	       2.375
6045	       3.000
6046	       3.000
6047	       3.375
6048	       2.625
6049	       3.375
6050	       2.625
6051	       3.375
6052	       2.625
6053	       3.000
6054	       3.000
6055	       3.500
6056	       2.500
6057	       3.500
6058	       2.500
6059	       3.750
6060	       2.250
6061	       3.500
6062	       2.500
6063	       3.250
6064	       2.750
6065	       3.250
6066	       2.750
6067	      -7.875
6068	      -8.125
6069	      -2.125
6070	      -3.875
6071	      -2.625
6072	      -3.375
6073	      -3.000
6074	      -3.000
6075	      -2.750
6076	      -3.250
6077	      -2.250
6078	      -3.750
6079	      -2.125
6080	      -3.875
6081	      -2.625
6082	      -3.375
6083	      -2.250
6084	      -3.750
6085	      -2.250
6086	      -3.750
6087	      -2.750
6088	      -3.250
6089	      -2.375
6090	      -3.625
6091	      -2.625
6092	      -3.375
6093	      -2.750
6094	      -3.250
6095	      -2.125
6096	      -3.875
6097	      -2.750
6098	      -3.250
6099	      -2.625
6100	      -3.375
6101	      -2.500
6102	      -3.500
6103	      -2.750
6104	      -3.250
6105	      -2.500
6106	      -3.500
6107	      -2.875
6108	      -3.125
6109	      -2.125
6110	      -3.875
6111	      -2.500
6112	      -3.500
6113	      -2.250
6114	      -3.750
6115	      -2.375
6116	      -3.625
6117	      -2.125
6118	      -3.875
6119	      -2.250
6120	      -3.750
6121	      -2.500
6122	      -3.500
6123	      -2.375
6124	      -3.625
6125	      -2.750
6126	      -3.250
6127	      -3.000
6128	      -3.000
6129	      -3.000
6130	      -3.000
6131	      -3.000
6132	      -3.000
6133	      -3.000
6134	      -3.000
6135	      -2.500
6136	      -3.500
6137	      -3.000
6138	      -3.000
6139	      -3.000
6140	      -3.000
6141	      -3.000
6142	      -3.000
6143	      -2.625
6144	      -3.375
6145	      -2.750
6146	      -3.250
6147	      -2.875
6148	      -3.125
6149	      -2.875
6150	      -3.125
6151	      -2.875
6152	      -3.125
6153	      -2.625
6154	      -3.375
6155	      -2.750
6156	      -3.250
6157	      -2.625
6158	      -3.375
6159	      -2.625
6160	      -3.375
6161	      -3.000
6162	      -3.000
6163	      -2.875
6164	      -3.125
6165	      -2.375
6166	      -3.625
6167	      -3.000
6168	      -3.000
6169	      -2.625
6170	      -3.375
6171	      -2.375
6172	      -3.625
6173	      -2.500
6174	      -3.500
6175	      -2.750
6176	      -3.250
6177	      -2.250
6178	      -3.750
6179	      -2.875
6180	      -3.125
6181	      -2.500
6182	      -3.500
6183	      -2.375
6184	      -3.625
6185	      -2.250
6186	      -3.750
6187	      -2.250
6188	      -3.750
6189	      11.375
6190	      10.625
6191	       9.625
6192	       8.375
6193	       9.625
6194	       8.375
6195	       9.625
6196	       8.375
6197	       9.625
6198	       8.375
6199	       9.625
6200	       8.375
6201	       9.000
6202	       9.000
6203	       9.750
6204	       8.250
6205	       9.000
6206	       9.000
6207	       9.125
6208	       8.875
6209	       9.750
6210	       8.250
6211	       9.625
6212	       8.375
6213	       9.875
6214	       8.125
6215	       9.500
6216	       8.500
6217	       9.125
6218	       8.875
6219	       9.500
6220	       8.500
6221	       9.625
6222	       8.375
6223	       9.625
6224	       8.375
6225	       9.750
6226	       8.250
6227	       9.000
6228	       9.000
6229	       9.750
6230	       8.250
6231	       9.625
6232	       8.375
6233	       9.875
6234	       8.125
6235	       9.125
6236	       8.875
6237	       9.875
6238	       8.125
6239	       9.000
6240	       9.000
6241	       9.875
6242	       8.125
6243	       9.500
6244	       8.500
6245	       9.375
6246	       8.625
6247	       9.125
6248	       8.875
6249	       9.125
6250	       8.875
6251	       9.625
6252	       8.375
6253	       9.250
6254	       8.750
6255	       9.000
6256	       9.000
6257	       9.125
6258	       8.875
6259	       9.250
6260	       8.750
6261	       9.750
6262	       8.250
6263	       9.125
6264	       8.875
6265	       9.750
6266	       8.250
6267	       9.875
6268	       8.125
6269	       9.125
6270	       8.875
6271	       9.500
6272	       8.500
6273	       9.125
6274	       8.875
6275	       9.875
6276	       8.125
6277	       9.625
6278	       8.375
6279	       9.875
6280	       8.125
6281	       9.625
6282	       8.375
6283	       9.500
6284	       8.500
6285	       9.875
6286	       8.125
6287	       9.625
6288	       8.375
6289	       9.375
6290	       8.625
6291	       9.125
6292	       8.875
6293	       9.625
6294	       8.375
6295	       9.500
6296	       8.500
6297	       9.750
6298	       8.250
6299	       9.125
6300	       8.875
6301	      -9.500
6302	     -10.500
6303	     -11.000
6304	     -11.000
6305	     -11.000
6306	     -11.000
6307	     -10.250
6308	     -11.750
6309	     -10.500
6310	     -11.500
6311	     -10.250
6312	     -11.750
6313	     -10.625
6314	     -11.375
6315	     -10.750
6316	     -11.250
6317	     -10.875
6318	     -11.125
6319	     -10.375
6320	     -11.625
6321	     -10.625
6322	     -11.375
6323	     -11.000
6324	     -11.000
6325	     -10.625
6326	     -11.375
6327	     -10.875
6328	     -11.125
6329	     -10.750
6330	     -11.250
6331	     -10.625
6332	     -11.375
6333	     -11.000
6334	     -11.000
6335	     -10.375
6336	     -11.625
6337	     -10.750
6338	     -11.250
6339	     -10.625
6340	     -11.375
6341	     -10.625
6342	     -11.375
6343	     -10.375
6344	     -11.625
6345	     -10.875
6346	     -11.125
6347	     -10.250
6348	     -11.750
6349	     -10.375
6350	     -11.625
6351	     -10.875
6352	     -11.125
6353	     -11.000
6354	     -11.000
6355	     -11.000
6356	     -11.000
6357	     -10.250
6358	     -11.750
6359	     -10.875
6360	     -11.125
6361	     -10.125
6362	     -11.875
6363	     -10.375
6364	     -11.625
6365	     -10.750
6366	     -11.250
6367	     -10.125
6368	     -11.875
6369	     -11.000
6370	     -11.000
6371	     -10.375
6372	     -11.625
6373	     -10.875
6374	     -11.125
6375	     -10.625
6376	     -11.375
6377	     -10.625
6378	     -11.375
6379	     -10.125
6380	     -11.875
6381	     -10.375
6382	     -11.625
6383	     -10.625
6384	     -11.375
6385	     -10.125
6386	     -11.875
6387	     -10.875
6388	     -11.125
6389	     -11.000
6390	     -11.000
6391	     -10.750
6392	     -11.250
6393	     -10.125
6394	     -11.875
6395	     -10.875
6396	     -11.125
6397	     -10.750
6398	     -11.250
6399	     -10.375
6400	     -11.625
6401	     -10.500
6402	     -11.500
6403	     -10.500
6404	     -11.500
6405	     -11.000
6406	     -11.000
6407	     -10.750
6408	     -11.250
6409	     -10.500
6410	     -11.500
6411	     -10.750
6412	     -11.250
6413	     -10.625
6414	     -11.375
6415	       9.875
6416	       8.125
6417	      -6.875
6418	      -7.125
6419	      -7.000
6420	      -7.000
6421	      -6.750
6422	      -7.250
6423	      -6.500
6424	      -7.500
6425	      -6.500
6426	      -7.500
6427	      -6.500
6428	      -7.500
6429	      -6.875
6430	      -7.125
6431	      -6.875
6432	      -7.125
6433	      -6.875
6434	      -7.125
6435	      -6.875
6436	      -7.125
6437	      -7.000
6438	      -7.000
6439	      -6.125
6440	      -7.875
6441	      -6.750
6442	      -7.250
6443	      -6.125
6444	      -7.875
6445	      -6.375
6446	      -7.625
6447	      -6.875
6448	      -7.125
6449	      -6.875
6450	      -7.125
6451	      -7.000
6452	      -7.000
6453	      -7.000
6454	      -7.000
6455	      -6.375
6456	      -7.625
6457	      -6.750
6458	      -7.250
6459	      -6.375
6460	      -7.625
6461	      -6.625
6462	      -7.375
6463	      -6.875
6464	      -7.125
6465	      -6.625
6466	      -7.375
6467	      -7.000
6468	      -7.000
6469	      -6.125
6470	      -7.875
6471	      -6.125
6472	      -7.875
6473	      -6.750
6474	      -7.250
6475	      -6.500
6476	      -7.500
6477	      -7.000
6478	      -7.000
6479	      -6.750
6480	      -7.250
6481	      -6.875
6482	      -7.125
6483	      -6.250
6484	      -7.750
6485	      -6.750
6486	      -7.250
6487	      -6.750
6488	      -7.250
6489	      -6.375
6490	      -7.625
6491	      -6.375
6492	      -7.625
6493	      -6.750
6494	      -7.250
6495	      -6.500
6496	      -7.500
6497	      -6.125
6498	      -7.875
6499	      -7.000
6500	      -7.000
6501	      -6.250
6502	      -7.750
6503	      -6.500
6504	      -7.500
6505	      -6.125
6506	      -7.875
6507	      -6.875
6508	      -7.125
6509	      -6.500
6510	      -7.500
6511	      -6.875
6512	      -7.125
6513	      -6.875
6514	      -7.125
6515	      12.375
6516	      11.625
6517	      -1.250
6518	      -2.750
6519	      -1.375
6520	      -2.625
6521	      -1.125
6522	      -2.875
6523	      -1.500
6524	      -2.500
6525	      -1.625
6526	      -2.375
6527	      -2.000
6528	      -2.000
6529	      -1.250
6530	      -2.750
6531	      -1.500
6532	      -2.500
6533	      -1.125
6534	      -2.875
6535	      -1.750
6536	      -2.250
6537	      -1.875
6538	      -2.125
6539	      -1.625
6540	      -2.375
6541	      -1.750
6542	      -2.250
6543	      -1.125
6544	      -2.875
6545	      -1.125
6546	      -2.875
6547	      -1.125
6548	      -2.875
6549	      -1.375
6550	      -2.625
6551	      -1.375
6552	      -2.625
6553	      -1.625
6554	      -2.375
6555	      -1.500
6556	      -2.500
6557	      -1.500
6558	      -2.500
6559	      -1.875
6560	      -2.125
6561	      -1.750
6562	      -2.250
6563	      -1.625
6564	      -2.375
6565	      -1.500
6566	      -2.500
6567	      -1.875
6568	      -2.125
6569	      -1.750
6570	      -2.250
6571	      -1.750
6572	      -2.250
6573	      -1.500
6574	      -2.500
6575	      -1.500
6576	      -2.500
6577	      -1.125
6578	      -2.875
6579	      -1.625
6580	      -2.375
6581	      -1.875
6582	      -2.125
6583	      -1.500
6584	      -2.500
6585	      -1.625
6586	      -2.375
6587	      -1.750
6588	      -2.250
6589	      -1.500
6590	      -2.500
6591	      -1.875
6592	      -2.125
6593	      -2.000
6594	      -2.000
6595	      -1.125
6596	      -2.875
6597	      -1.250
6598	      -2.750
6599	      -1.750
6600	      -2.250
6601	      -1.750
6602	      -2.250
6603	      -1.500
6604	      -2.500
6605	      -1.625
6606	      -2.375
6607	      -1.250
6608	      -2.750
6609	      -1.750
6610	      -2.250
6611	      -1.375
6612	      -2.625
6613	      -1.875
6614	      -2.125
6615	      -1.500
6616	      -2.500
6617	      -1.750
6618	      -2.250
6619	      -2.000
6620	      -2.000
6621	       9.875
6622	       8.125
6623	     -10.000
6624	     -10.000
6625	     -10.000
6626	     -10.000
6627	      -9.500
6628	     -10.500
6629	      -9.750
6630	     -10.250
6631	      -9.625
6632	     -10.375
6633	     -10.000
6634	     -10.000
6635	      -9.750
6636	     -10.250
6637	      -9.625
6638	     -10.375
6639	      -9.500
6640	     -10.500
6641	      -9.875
6642	     -10.125
6643	      -9.375
6644	     -10.625
6645	      -9.500
6646	     -10.500
6647	      -9.625
6648	     -10.375
6649	      -9.375
6650	     -10.625
6651	      -9.750
6652	     -10.250
6653	      -9.625
6654	     -10.375
6655	      -9.875
6656	     -10.125
6657	      -9.750
6658	     -10.250
6659	      -9.750
6660	     -10.250
6661	      -9.625
6662	     -10.375
6663	      -9.500
6664	     -10.500
6665	      -9.250
6666	     -10.750
6667	      -9.375
6668	     -10.625
6669	      -9.875
6670	     -10.125
6671	      -9.750
6672	     -10.250
6673	     -10.000
6674	     -10.000
6675	      -9.875
6676	     -10.125
6677	      -9.750
6678	     -10.250
6679	      -9.625
6680	     -10.375
6681	      -9.125
6682	     -10.875
6683	      -9.750
6684	     -10.250
6685	      -9.625
6686	     -10.375
6687	      -9.500
6688	     -10.500
6689	      -9.250
6690	     -10.750
6691	     -10.000
6692	     -10.000
6693	      -9.750
6694	     -10.250
6695	      -9.250
6696	     -10.750
6697	     -10.000
6698	     -10.000
6699	      -9.250
6700	     -10.750
6701	      -9.625
6702	     -10.375
6703	      -9.125
6704	     -10.875
6705	      -9.750
6706	     -10.250
6707	      -9.250
6708	     -10.750
6709	      -9.750
6710	     -10.250
6711	      -9.750
6712	     -10.250
6713	      -9.250
6714	     -10.750
6715	      -9.250
6716	     -10.750
6717	      -9.625
6718	     -10.375
6719	      -9.125
6720	     -10.875
6721	      -9.625
6722	     -10.375
6723	      10.875
6724	       9.125
6725	       1.750
6726	       0.250
6727	       1.125
6728	       0.875
6729	       1.625
6730	       0.375
6731	       1.750
6732	       0.250
6733	       1.500
6734	       0.500
6735	       1.375
6736	       0.625
6737	       1.875
6738	       0.125
6739	       1.125
6740	       0.875
6741	       1.375
6742	       0.625
6743	       1.750
6744	       0.250
6745	       1.500
6746	       0.500
6747	       1.500
6748	       0.500
6749	       1.250
6750	       0.750
6751	       1.375
6752	       0.625
6753	       1.875
6754	       0.125
6755	       1.500
6756	       0.500
6757	       1.625
6758	       0.375
6759	       1.875
6760	       0.125
6761	       1.500
6762	       0.500
6763	       1.750
6764	       0.250
6765	       1.250
6766	       0.750
6767	       1.750
6768	       0.250
6769	       1.750
6770	       0.250
6771	       1.125
6772	       0.875
6773	       1.500
6774	       0.500
6775	       1.250
6776	       0.750
6777	       1.000
6778	       1.000
6779	       1.625
6780	       0.375
6781	       1.625
6782	       0.375
6783	       1.875
6784	       0.125
6785	       1.000
6786	       1.000
6787	       1.125
6788	       0.875
6789	       1.750
6790	       0.250
6791	       1.875
6792	       0.125
6793	       1.000
6794	       1.000
6795	       1.250
6796	       0.750
6797	       1.000
6798	       1.000
6799	       1.500
6800	       0.500
6801	       1.125
6802	       0.875
6803	       1.125
6804	       0.875
6805	       1.875
6806	       0.125
6807	       1.125
6808	       0.875
6809	       1.375
6810	       0.625
6811	       1.375
6812	       0.625
6813	       1.750
6814	       0.250
6815	       1.125
6816	       0.875
6817	       1.875
6818	       0.125
6819	       1.500
6820	       0.500
6821	       1.000
6822	       1.000
6823	       1.500
6824	       0.500
6825	       1.250
6826	       0.750
6827	       1.625
6828	       0.375
6829	       1.125
6830	       0.875
6831	       1.125
6832	       0.875
6833	       1.750
6834	       0.250
6835	       1.500
6836	       0.500
6837	       1.000
6838	       1.000
6839	       1.875
6840	       0.125
6841	       1.125
6842	       0.875
6843	       1.000
6844	       1.000
6845	     -11.500
6846	     -12.500
6847	     -10.250
6848	     -11.750
6849	     -10.625
6850	     -11.375
6851	     -10.625
6852	     -11.375
6853	     -10.125
6854	     -11.875
6855	     -11.000
6856	     -11.000
6857	     -10.625
6858	     -11.375
6859	     -10.875
6860	     -11.125
6861	     -10.125
6862	     -11.875
6863	     -10.750
6864	     -11.250
6865	     -10.750
6866	     -11.250
6867	     -10.750
6868	     -11.250
6869	     -10.750
6870	     -11.250
6871	     -10.375
6872	     -11.625
6873	     -10.125
6874	     -11.875
6875	     -10.750
6876	     -11.250
6877	     -10.125
6878	     -11.875
6879	     -10.500
6880	     -11.500
6881	     -10.250
6882	     -11.750
6883	     -10.625
6884	     -11.375
6885	     -10.875
6886	     -11.125
6887	     -10.500
6888	     -11.500
6889	     -10.750
6890	     -11.250
6891	     -10.500
6892	     -11.500
6893	     -11.000
6894	     -11.000
6895	     -10.500
6896	     -11.500
6897	     -10.625
6898	     -11.375
6899	     -10.500
6900	     -11.500
6901	     -10.750
6902	     -11.250
6903	     -10.500
6904	     -11.500
6905	     -10.750
6906	     -11.250
6907	     -11.000
6908	     -11.000
6909	     -11.000
6910	     -11.000
6911	     -11.000
6912	     -11.000
6913	     -10.500
6914	     -11.500
6915	     -10.625
6916	     -11.375
6917	     -10.375
6918	     -11.625
6919	     -10.500
6920	     -11.500
6921	     -10.500
6922	     -11.500
6923	     -10.125
6924	     -11.875
6925	     -11.000
6926	     -11.000
6927	     -10.625
6928	     -11.375
6929	     -10.250
6930	     -11.750
6931	     -10.500
6932	     -11.500
6933	     -10.625
6934	     -11.375
6935	     -10.250
6936	     -11.750
6937	     -10.625
6938	     -11.375
6939	     -10.375
6940	     -11.625
6941	     -11.000
6942	     -11.000
6943	     -10.750
6944	     -11.250
6945	     -10.625
6946	     -11.375
6947	     -10.625
6948	     -11.375
6949	     -10.500
6950	     -11.500
6951	     -10.625
6952	     -11.375
6953	     -10.750
6954	     -11.250
6955	     -10.125
6956	     -11.875
6957	      10.875
6958	       9.125
6959	      -0.125
6960	      -1.875
6961	      -0.125
6962	      -1.875
6963	      -0.750
6964	      -1.250
6965	      -0.125
6966	      -1.875
6967	      -0.875
6968	      -1.125
6969	      -0.250
6970	      -1.750
6971	      -0.125
6972	      -1.875
6973	      -0.500
6974	      -1.500
6975	      -0.625
6976	      -1.375
6977	      -0.875
6978	      -1.125
6979	      -0.250
6980	      -1.750
6981	      -0.875
6982	      -1.125
6983	      -0.750
6984	      -1.250
6985	      -0.125
6986	      -1.875
6987	      -0.875
6988	      -1.125
6989	      -0.625
6990	      -1.375
6991	      -0.500
6992	      -1.500
6993	      -0.625
6994	      -1.375
6995	      -0.375
6996	      -1.625
6997	      -1.000
6998	      -1.000
6999	      -0.625
7000	      -1.375
7001	      -0.625
7002	      -1.375
7003	      -0.125
7004	      -1.875
7005	      -0.125
7006	      -1.875
7007	      -0.625
7008	      -1.375
7009	      -0.625
7010	      -1.375
7011	      -1.000
7012	      -1.000
7013	      -0.750
7014	      -1.250
7015	      -0.250
7016	      -1.750
7017	      -1.000
7018	      -1.000
7019	      -0.625
7020	      -1.375
7021	      -0.125
7022	      -1.875
7023	      -0.875
7024	      -1.125
7025	      -0.750
7026	      -1.250
7027	      -0.875
7028	      -1.125
7029	      -0.500
7030	      -1.500
7031	      -0.875
7032	      -1.125
7033	      -0.250
7034	      -1.750
7035	      -1.000
7036	      -1.000
7037	      -0.375
7038	      -1.625
7039	      -0.750
7040	      -1.250
7041	      -0.875
7042	      -1.125
7043	      -0.250
7044	      -1.750
7045	      -0.375
7046	      -1.625
7047	      -0.250
7048	      -1.750
7049	      -0.250
7050	      -1.750
7051	      -0.125
7052	      -1.875
7053	      -0.375
7054	      -1.625
7055	      -0.375
7056	      -1.625
7057	      -0.375
7058	      -1.625
7059	      10.750
7060	       9.250
7061	      -2.375
7062	      -3.625
7063	      -2.500
7064	      -3.500
7065	      -2.875
7066	      -3.125
7067	      -3.000
7068	      -3.000
7069	      -2.125
7070	      -3.875
7071	      -2.750
7072	      -3.250
7073	      -2.250
7074	      -3.750
7075	      -2.125
7076	      -3.875
7077	      -2.875
7078	      -3.125
7079	      -3.000
7080	      -3.000
7081	      -2.250
7082	      -3.750
7083	      -2.750
7084	      -3.250
7085	      -2.875
7086	      -3.125
7087	      -2.625
7088	      -3.375
7089	      -2.250
7090	      -3.750
7091	      -2.750
7092	      -3.250
7093	      -2.875
7094	      -3.125
7095	      -2.875
7096	      -3.125
7097	      -3.000
7098	      -3.000
7099	      -2.625
7100	      -3.375
7101	      -2.875
7102	      -3.125
7103	      -2.125
7104	      -3.875
7105	      -2.500
7106	      -3.500
7107	      -2.875
7108	      -3.125
7109	      -2.625
7110	      -3.375
7111	      -2.875
7112	      -3.125
7113	      -3.000
7114	      -3.000
7115	      -2.250
7116	      -3.750
7117	      -2.625
7118	      -3.375
7119	      -2.250
7120	      -3.750
7121	      -2.125
7122	      -3.875
7123	      -2.625
7124	      -3.375
7125	      -2.375
7126	      -3.625
7127	      -2.500
7128	      -3.500
7129	      -2.250
7130	      -3.750
7131	      -2.500
7132	      -3.500
7133	      -2.500
7134	      -3.500
7135	      -2.750
7136	      -3.250
7137	      -2.125
7138	      -3.875
7139	      -2.875
7140	      -3.125
7141	      -2.250
7142	      -3.750
7143	      -2.500
7144	      -3.500
7145	      -2.875
7146	      -3.125
7147	      -3.000
7148	      -3.000
7149	      -2.500
7150	      -3.500
7151	      -2.250
7152	      -3.750
7153	      -2.500
7154	      -3.500
7155	      -3.000
7156	      -3.000
7157	      -3.000
7158	      -3.000
7159	      -2.875
7160	      -3.125
7161	      -2.500
7162	      -3.500
7163	      10.000
7164	      10.000
7165	       0.500
7166	      -0.500
7167	       0.125
7168	      -0.125
7169	       0.000
7170	       0.000
7171	       0.125
7172	      -0.125
7173	       0.250
7174	      -0.250
7175	       0.875
7176	      -0.875
7177	       0.000
7178	       0.000
7179	       0.500
7180	      -0.500
7181	       0.500
7182	      -0.500
7183	       0.625
7184	      -0.625
7185	       0.750
7186	      -0.750
7187	       0.375
7188	      -0.375
7189	       0.375
7190	      -0.375
7191	       0.000
7192	       0.000
7193	       0.125
7194	      -0.125
7195	       0.125
7196	      -0.125
7197	       0.625
7198	      -0.625
7199	       0.250
7200	      -0.250
7201	       0.000
7202	       0.000
7203	       0.375
7204	      -0.375
7205	       0.750
7206	      -0.750
7207	       0.250
7208	      -0.250
7209	       0.000
7210	       0.000
7211	       0.125
7212	      -0.125
7213	       0.625
7214	      -0.625
7215	       0.875
7216	      -0.875
7217	       0.375
7218	      -0.375
7219	       0.250
7220	      -0.250
7221	       0.000
7222	       0.000
7223	       0.500
7224	      -0.500
7225	       0.625
7226	      -0.625
7227	       0.875
7228	      -0.875
7229	       0.750
7230	      -0.750
7231	       0.375
7232	      -0.375
7233	       0.750
7234	      -0.750
7235	       0.625
7236	      -0.625
7237	       0.125
7238	      -0.125
7239	       0.625
7240	      -0.625
7241	       0.500
7242	      -0.500
7243	       0.750
7244	      -0.750
7245	       0.250
7246	      -0.250
7247	       0.125
7248	      -0.125
7249	       0.875
7250	      -0.875
7251	       0.875
7252	      -0.875
7253	       0.750
7254	      -0.750
7255	       0.625
7256	      -0.625
7257	       0.500
7258	      -0.500
7259	       0.750
7260	      -0.750
7261	       0.375
7262	      -0.375
7263	       0.375
7264	      -0.375
7265	       0.500
7266	      -0.500
7267	       0.875
7268	      -0.875
7269	       0.500
7270	      -0.500
7271	       0.875
7272	      -0.875
7273	       0.875
7274	      -0.875
7275	       0.625
7276	      -0.625
7277	       0.875
7278	      -0.875
7279	       0.625
7280	      -0.625
7281	       0.000
7282	       0.000
7283	       0.500
7284	      -0.500
7285	       9.500
7286	       8.500
7287	      -7.500
7288	      -8.500
7289	      -7.750
7290	      -8.250
7291	      -7.125
7292	      -8.875
7293	      -7.750
7294	      -8.250
7295	      -7.250
7296	      -8.750
7297	      -7.375
7298	      -8.625
7299	      -7.250
7300	      -8.750
7301	      -7.125
7302	      -8.875
7303	      -7.125
7304	      -8.875
7305	      -7.250
7306	      -8.750
7307	      -7.500
7308	      -8.500
7309	      -7.875
7310	      -8.125
7311	      -7.250
7312	      -8.750
7313	      -7.250
7314	      -8.750
7315	      -7.625
7316	      -8.375
7317	      -7.625
7318	      -8.375
7319	      -7.375
7320	      -8.625
7321	      -7.625
7322	      -8.375
7323	      -7.750
7324	      -8.250
7325	      -7.875
7326	      -8.125
7327	      -7.625
7328	      -8.375
7329	      -7.875
7330	      -8.125
7331	      -7.875
7332	      -8.125
7333	      -8.000
7334	      -8.000
7335	      -7.625
7336	      -8.375
7337	      -7.375
7338	      -8.625
7339	      -7.875
7340	      -8.125
7341	      -7.250
7342	      -8.750
7343	      -7.250
7344	      -8.750
7345	      -7.375
7346	      -8.625
7347	      -7.125
7348	      -8.875
7349	      -7.625
7350	      -8.375
7351	      -7.375
7352	      -8.625
7353	      -7.625
7354	      -8.375
7355	      -7.875
7356	      -8.125
7357	      -7.250
7358	      -8.750
7359	      -7.625
7360	      -8.375
7361	      -7.375
7362	      -8.625
7363	      -7.750
7364	      -8.250
7365	      -7.250
7366	      -8.750
7367	      -7.750
7368	      -8.250
7369	      -7.125
7370	      -8.875
7371	      -8.000
7372	      -8.000
7373	      -7.375
7374	      -8.625
7375	      -7.875
7376	      -8.125
7377	      -7.375
7378	      -8.625
7379	      -7.250
7380	      -8.750
7381	      -7.375
7382	      -8.625
7383	      -7.625
7384	      -8.375
7385	      -7.875
7386	      -8.125
7387	      -8.000
7388	      -8.000
7389	      -7.375
7390	      -8.625
7391	       8.000
7392	       8.000
7393	      -9.000
7394	      -9.000
7395	      -9.000
7396	      -9.000
7397	      -9.000
7398	      -9.000
7399	      -8.125
7400	      -9.875
7401	      -8.750
7402	      -9.250
7403	      -8.125
7404	      -9.875
7405	      -8.500
7406	      -9.500
7407	      -8.625
7408	      -9.375
7409	      -8.375
7410	      -9.625
7411	      -8.500
7412	      -9.500
7413	      -8.625
7414	      -9.375
7415	      -8.500
7416	      -9.500
7417	      -8.625
7418	      -9.375
7419	      -8.125
7420	      -9.875
7421	      -8.125
7422	      -9.875
7423	      -8.500
7424	      -9.500
7425	      -8.125
7426	      -9.875
7427	      -8.500
7428	      -9.500
7429	      -8.625
7430	      -9.375
7431	      -8.375
7432	      -9.625
7433	      -8.250
7434	      -9.750
7435	      -8.500
7436	      -9.500
7437	      -8.750
7438	      -9.250
7439	      -8.500
7440	      -9.500
7441	      -8.250
7442	      -9.750
7443	      -8.375
7444	      -9.625
7445	      -8.375
7446	      -9.625
7447	      -8.875
7448	      -9.125
7449	      -8.250
7450	      -9.750
7451	      -8.250
7452	      -9.750
7453	      -8.750
7454	      -9.250
7455	      -9.000
7456	      -9.000
7457	      -8.625
7458	      -9.375
7459	      -8.250
7460	      -9.750
7461	      -8.125
7462	      -9.875
7463	      -8.750
7464	      -9.250
7465	      -8.375
7466	      -9.625
7467	      -8.500
7468	      -9.500
7469	      -8.500
7470	      -9.500
7471	      -8.125
7472	      -9.875
7473	      -8.375
7474	      -9.625
7475	      -8.125
7476	      -9.875
7477	      -8.250
7478	      -9.750
7479	      -8.125
7480	      -9.875
7481	      -8.125
7482	      -9.875
7483	      -8.125
7484	      -9.875
7485	      -8.875
7486	      -9.125
7487	      -8.125
7488	      -9.875
7489	      -8.250
7490	      -9.750
7491	      -8.250
7492	      -9.750
7493	      -8.875
7494	      -9.125
7495	      -8.125
7496	      -9.875
7497	      -8.125
7498	      -9.875
7499	      -8.125
7500	      -9.875
7501	      -8.125
7502	      -9.875
7503	       9.625
7504	       8.375
7505	      -3.125
7506	      -4.875
7507	      -3.375
7508	      -4.625
7509	      -3.500
7510	      -4.500
7511	      -3.250
7512	      -4.750
7513	      -4.000
7514	      -4.000
7515	      -3.500
7516	      -4.500
7517	      -3.125
7518	      -4.875
7519	      -3.625
7520	      -4.375
7521	      -3.875
7522	      -4.125
7523	      -3.125
7524	      -4.875
7525	      -3.375
7526	      -4.625
7527	      -3.500
7528	      -4.500
7529	      -3.375
7530	      -4.625
7531	      -3.500
7532	      -4.500
7533	      -3.250
7534	      -4.750
7535	      -3.750
7536	      -4.250
7537	      -3.875
7538	      -4.125
7539	      -3.875
7540	      -4.125
7541	      -3.375
7542	      -4.625
7543	      -3.875
7544	      -4.125
7545	      -3.875
7546	      -4.125
7547	      -3.875
7548	      -4.125
7549	      -3.500
7550	      -4.500
7551	      -3.375
7552	      -4.625
7553	      -3.250
7554	      -4.750
7555	      -3.250
7556	      -4.750
7557	      -3.375
7558	      -4.625
7559	      -3.750
7560	      -4.250
7561	      -3.375
7562	      -4.625
7563	      -3.875
7564	      -4.125
7565	      -4.000
7566	      -4.000
7567	      -3.375
7568	      -4.625
7569	      -3.125
7570	      -4.875
7571	      -3.250
7572	      -4.750
7573	      -3.500
7574	      -4.500
7575	      -3.375
7576	      -4.625
