i	Date	DJIA_DAY(i)=(high(i)-low(i))*vol(i) [$ in billions]
1009	08/27/96	20.1030648
1010	08/28/96	20.5047548
1011	08/29/96	32.545512
1012	08/30/96	22.8433758
1013	09/03/96	40.6659388
1014	09/04/96	25.72847843
1015	09/05/96	27.80842543
1016	09/06/96	38.69635048
1017	09/09/96	29.38350809
1018	09/10/96	32.1454224
1019	09/11/96	30.3916032
1020	09/12/96	30.2425206
1021	09/13/96	41.3689756
1022	09/16/96	41.6833536
1023	09/17/96	44.59362891
1024	09/18/96	32.42205
1025	09/19/96	36.1233054
1026	09/20/96	44.1922536
1027	09/23/96	27.647016
1028	09/24/96	55.31923492
1029	09/25/96	45.78081012
1030	09/26/96	49.65625339
1031	09/27/96	34.9808584
1032	09/30/96	35.1443364
1033	10/01/96	45.71709924
1034	10/02/96	33.95162697
1035	10/03/96	32.6979
1036	10/04/96	49.4513646
1037	10/07/96	30.50949878
1038	10/08/96	44.42935003
1039	10/09/96	37.90415852
1040	10/10/96	31.64734478
1041	10/11/96	34.5355586
1042	10/14/96	29.3986
1043	10/15/96	58.1573558
1044	10/16/96	49.6806937
1045	10/17/96	51.00864621
1046	10/18/96	51.1240016
1047	10/21/96	55.93773546
1048	10/22/96	40.72572219
1049	10/23/96	51.41552574
1050	10/24/96	52.93685748
1051	10/25/96	34.2530188
1052	10/28/96	42.60594958
1053	10/29/96	51.44684915
1054	10/30/96	43.39613851
1055	10/31/96	52.79708
1056	11/01/96	49.96319002
1057	11/04/96	40.57688413
1058	11/05/96	47.5708472
1059	11/06/96	71.2166
1060	11/07/96	54.49937676
1061	11/08/96	38.5342096
1062	11/11/96	33.3748884
1063	11/12/96	54.2887826
1064	11/13/96	47.4199488
1065	11/14/96	56.74855089
1066	11/15/96	72.566065
1067	11/18/96	42.8615264
1068	11/19/96	48.554098
1069	11/20/96	55.854422
1070	11/21/96	43.4427837
1071	11/22/96	50.30461227
1072	11/25/96	58.0957824
1073	11/26/96	68.9865778
1074	11/27/96	40.9740188
1075	11/29/96	9.2066625
1076	12/02/96	46.8911484
1077	12/03/96	79.6383264
1078	12/04/96	71.1187776
1079	12/05/96	61.83265135
1080	12/06/96	83.6235856
1081	12/09/96	46.07457557
1082	12/10/96	52.8741424
1083	12/11/96	69.15974516
1084	12/12/96	89.637502
1085	12/13/96	68.574657
1086	12/16/96	71.922892
1087	12/17/96	76.7439792
1088	12/18/96	63.11178698
1089	12/19/96	77.51387014
1090	12/20/96	99.61671673
1091	12/23/96	38.2722872
1092	12/24/96	13.1418412
1093	12/26/96	25.157444
1094	12/27/96	24.5891128
1095	12/30/96	35.8488138
1096	12/31/96	63.6258016
1097	01/02/97	89.13471968
1098	01/03/97	67.63747801
1099	01/06/97	73.81514422
1100	01/07/97	75.38847988
1101	01/08/97	78.30785685
1102	01/09/97	87.19864119
1103	01/10/97	106.2953116
1104	01/13/97	55.879884
1105	01/14/97	67.103868
1106	01/15/97	68.68969369
1107	01/16/97	69.88530822
1108	01/17/97	70.1554608
1109	01/20/97	51.01964195
1110	01/21/97	93.432844
1111	01/22/97	65.76585042
1112	01/23/97	157.1276589
1113	01/24/97	91.3028564
1114	01/27/97	66.9041184
1115	01/28/97	114.4250292
1116	01/29/97	69.24132492
1117	01/30/97	65.5566912
1118	01/31/97	82.37395128
1119	02/03/97	57.982452
1120	02/04/97	61.40156466
1121	02/05/97	121.0848616
1122	02/06/97	71.5935582
1123	02/07/97	85.97223794
1124	02/10/97	64.60783219
1125	02/11/97	63.02391931
1126	02/12/97	74.64775608
1127	02/13/97	89.1099363
1128	02/14/97	68.2847368
1129	02/18/97	65.3181369
1130	02/19/97	68.55420211
1131	02/20/97	71.4161998
1132	02/21/97	55.23705065
1133	02/24/97	83.8236841
1134	02/25/97	86.87628686
1135	02/26/97	113.7452048
1136	02/27/97	66.87825079
1137	02/28/97	80.003272
1138	03/03/97	69.321231
1139	03/04/97	91.07553209
1140	03/05/97	69.059925
1141	03/06/97	65.08034143
1142	03/07/97	61.02798082
1143	03/10/97	62.418057
1144	03/11/97	65.10899789
1145	03/12/97	60.176952
1146	03/13/97	86.7267772
1147	03/14/97	71.3126232
1148	03/17/97	91.0882192
1149	03/18/97	73.092059
1150	03/19/97	80.842256
1151	03/20/97	67.8214484
1152	03/21/97	80.45504846
1153	03/24/97	84.49578851
1154	03/25/97	74.200544
1155	03/26/97	72.712214
1156	03/27/97	125.6866161
1157	03/31/97	117.1461512
1158	04/01/97	95.44839324
1159	04/02/97	76.57576474
1160	04/03/97	80.31407012
1161	04/04/97	100.5675827
1162	04/07/97	59.12883908
1163	04/08/97	66.22556125
1164	04/09/97	63.774375
1165	04/10/97	55.4358618
1166	04/11/97	76.0156428
1167	04/14/97	69.717384
1168	04/15/97	85.32441021
1169	04/16/97	101.1058258
1170	04/17/97	75.6194136
1171	04/18/97	62.486255
1172	04/21/97	69.046767
1173	04/22/97	116.51185
1174	04/23/97	76.20647799
1175	04/24/97	89.3537764
1176	04/25/97	60.36665383
1177	04/28/97	54.54682636
1178	04/29/97	97.16020316
1179	04/30/97	95.1013878
1180	05/01/97	69.2917938
1181	05/02/97	84.4461342
1182	05/05/97	105.1845414
1183	05/06/97	96.920824
1184	05/07/97	91.0154556
1185	05/08/97	105.0400392
1186	05/09/97	71.1468772
1187	05/12/97	74.01369182
1188	05/13/97	68.4145744
1189	05/14/97	72.4163136
1190	05/15/97	63.0638952
1191	05/16/97	68.003166
1192	05/19/97	46.0830928
1193	05/20/97	95.8687406
1194	05/21/97	90.02072774
1195	05/22/97	59.1141124
1196	05/23/97	50.86515105
1197	05/27/97	63.08473831
1198	05/28/97	69.6603796
1199	05/29/97	61.15572
1200	05/30/97	97.7704
1201	06/02/97	60.63192823
1202	06/03/97	81.6825152
1203	06/04/97	63.50250612
1204	06/05/97	61.39201823
1205	06/06/97	89.8280568
1206	06/09/97	63.38742262
1207	06/10/97	74.0354202
1208	06/11/97	81.0013858
1209	06/12/97	101.8073021
1210	06/13/97	83.87248227
1211	06/16/97	48.7276136
1212	06/17/97	83.76472013
1213	06/18/97	67.8502852
1214	06/19/97	73.59300079
1215	06/20/97	88.03923016
1216	06/23/97	110.8277002
1217	06/24/97	99.90728855
1218	06/25/97	130.8054064
1219	06/26/97	86.2520324
1220	06/27/97	78.3424066
1221	06/30/97	110.3706807
1222	07/01/97	102.0410699
1223	07/02/97	87.60349014
1224	07/03/97	54.9131008
1225	07/07/97	92.576291
1226	07/08/97	92.44625469
1227	07/09/97	148.573546
1228	07/10/97	97.52102486
1229	07/11/97	73.17731466
1230	07/14/97	82.7395496
1231	07/15/97	115.6349994
1232	07/16/97	121.9488573
1233	07/17/97	142.2104964
1234	07/18/97	134.2297938
1235	07/21/97	90.82477
1236	07/22/97	129.3702875
1237	07/23/97	107.4692032
1238	07/24/97	117.641547
1239	07/25/97	84.6723662
1240	07/28/97	79.2783468
1241	07/29/97	99.66171666
1242	07/30/97	88.8575482
1243	07/31/97	92.3805756
1244	08/01/97	115.8711786
1245	08/04/97	74.67
1246	08/05/97	64.11033645
1247	08/06/97	96.886584
1248	08/07/97	104.4976052
1249	08/08/97	118.0421309
1250	08/11/97	95.947915
1251	08/12/97	102.8728426
1252	08/13/97	133.5256783
1253	08/14/97	97.7054274
1254	08/15/97	125.9144259
1255	08/18/97	133.3194752
1256	08/19/97	93.14995633
1257	08/20/97	87.05209267
1258	08/21/97	104.31096
1259	08/22/97	96.40352
1260	08/25/97	70.92454962
1261	08/26/97	70.51476361
1262	08/27/97	90.53591694
1263	08/28/97	95.89836
1264	08/29/97	61.62292318
1265	09/02/97	124.1873416
1266	09/03/97	78.9383516
1267	09/04/97	82.74991687
1268	09/05/97	100.167336
1269	09/08/97	58.93343252
1270	09/09/97	77.102766
1271	09/10/97	94.1343732
1272	09/11/97	108.7132872
1273	09/12/97	106.1691096
1274	09/15/97	71.09843973
1275	09/16/97	153.6412311
1276	09/17/97	97.48209114
1277	09/18/97	107.9414399
1278	09/19/97	95.034624
1279	09/22/97	92.824281
1280	09/23/97	85.14345999
1281	09/24/97	127.5147122
1282	09/25/97	84.0385368
1283	09/26/97	59.1955276
1284	09/29/97	79.909479
1285	09/30/97	85.55175466
1286	10/01/97	102.7599835
1287	10/02/97	68.2040216
1288	10/03/97	152.9313582
1289	10/06/97	70.8340104
1290	10/07/97	87.97297605
1291	10/08/97	108.088549
1292	10/09/97	81.037704
1293	10/10/97	64.7980056
1294	10/13/97	43.998748
1295	10/14/97	90.85915035
1296	10/15/97	65.64482418
1297	10/16/97	158.7807753
1298	10/17/97	139.0517931
1299	10/20/97	92.808184
1300	10/21/97	105.3922898
1301	10/22/97	112.5447376
1302	10/23/97	127.8068471
1303	10/24/97	223.3197481
1304	10/27/97	393.532208
1305	10/28/97	742.1176659
1306	10/29/97	197.8444887
1307	10/30/97	163.3570765
1308	10/31/97	136.9489675
1309	11/03/97	130.6356494
1310	11/04/97	94.16084018
1311	11/05/97	92.1040176
1312	11/06/97	84.10685393
1313	11/07/97	105.9592879
1314	11/10/97	81.7211298
1315	11/11/97	35.5193598
1316	11/12/97	125.2042328
1317	11/13/97	138.4302528
1318	11/14/97	129.4280208
1319	11/17/97	96.98556418
1320	11/18/97	86.2936038
1321	11/19/97	97.82528
1322	11/20/97	103.3958211
1323	11/21/97	107.57266
1324	11/24/97	84.3799404
1325	11/25/97	102.480982
1326	11/26/97	70.1043098
1327	11/28/97	16.4074946
1328	12/01/97	132.9945972
1329	12/02/97	93.1182756
1330	12/03/97	126.5897055
1331	12/04/97	114.8354445
1332	12/05/97	129.3551805
1333	12/08/97	67.9142232
1334	12/09/97	81.78062727
1335	12/10/97	118.1692949
1336	12/11/97	115.784485
1337	12/12/97	110.3412544
1338	12/15/97	110.329437
1339	12/16/97	111.9108728
1340	12/17/97	117.4238909
1341	12/18/97	130.0431565
1342	12/19/97	250.151484
1343	12/22/97	96.36967491
1344	12/23/97	106.624644
1345	12/24/97	38.1654702
1346	12/26/97	16.825238
1347	12/29/97	54.0965412
1348	12/30/97	85.23468
1349	12/31/97	75.7787976
1350	01/02/98	57.1878737
1351	01/05/98	130.330809
1352	01/06/98	103.049694
1353	01/07/98	128.345774
1354	01/08/98	131.9148857
1355	01/09/98	225.1725117
1356	01/12/98	221.9557285
1357	01/13/98	116.9693906
1358	01/14/98	100.838252
1359	01/15/98	86.61509806
1360	01/16/98	106.8308544
1361	01/20/98	136.6890355
1362	01/21/98	104.5123656
1363	01/22/98	126.4367604
1364	01/23/98	130.1866196
1365	01/26/98	101.912688
1366	01/27/98	144.9895918
1367	01/28/98	159.0160951
1368	01/29/98	99.1228428
1369	01/30/98	106.0411289
1370	02/02/98	123.424128
1371	02/03/98	126.381112
1372	02/04/98	95.27949858
1373	02/05/98	125.3858835
1374	02/06/98	87.13366155
1375	02/09/98	79.87607956
1376	02/10/98	140.271816
1377	02/11/98	86.1433774
1378	02/12/98	125.5184996
1379	02/13/98	78.3122068
1380	02/17/98	89.65354093
1381	02/18/98	106.88022
1382	02/19/98	79.13334255
1383	02/20/98	93.41207903
1384	02/23/98	87.53302366
1385	02/24/98	90.812026
1386	02/25/98	90.62041287
1387	02/26/98	106.0933248
1388	02/27/98	109.4786536
1389	03/02/98	130.9869497
1390	03/03/98	102.815244
1391	03/04/98	99.992256
1392	03/05/98	103.3861022
1393	03/06/98	118.3724907
1394	03/09/98	111.8900227
1395	03/10/98	87.3692592
1396	03/11/98	92.54892692
1397	03/12/98	88.47948156
1398	03/13/98	101.26732
1399	03/16/98	102.7031724
1400	03/17/98	121.9667456
1401	03/18/98	107.4877014
1402	03/19/98	87.6242128
1403	03/20/98	136.8770973
1404	03/23/98	114.0218129
1405	03/24/98	89.3255284
1406	03/25/98	146.29041
1407	03/26/98	97.79311832
1408	03/27/98	116.1701958
1409	03/30/98	87.234012
1410	03/31/98	142.5789591
1411	04/01/98	148.8185567
1412	04/02/98	132.2043507
1413	04/03/98	123.9560316
1414	04/06/98	132.8281691
1415	04/07/98	140.8596
1416	04/08/98	124.3630642
1417	04/09/98	93.67112706
1418	04/13/98	133.725312
1419	04/14/98	126.741379
1420	04/15/98	159.2123558
1421	04/16/98	157.5431604
1422	04/17/98	136.8244575
1423	04/20/98	129.7335678
1424	04/21/98	134.3104756
1425	04/22/98	141.8005183
1426	04/23/98	135.8635233
1427	04/24/98	141.1736383
1428	04/27/98	157.8874132
1429	04/28/98	150.95457
1430	04/29/98	114.1006727
1431	04/30/98	138.452224
1432	05/01/98	114.2407079
1433	05/04/98	97.71709833
1434	05/05/98	110.6445784
1435	05/06/98	125.2626474
1436	05/07/98	109.5076992
1437	05/08/98	108.9326567
1438	05/11/98	104.3667156
1439	05/12/98	115.1843133
1440	05/13/98	98.05363159
1441	05/14/98	109.7880977
1442	05/15/98	117.4503747
1443	05/18/98	103.316473
1444	05/19/98	94.61023765
1445	05/20/98	122.43954
1446	05/21/98	105.0509274
1447	05/22/98	74.8924082
1448	05/26/98	136.3541045
1449	05/27/98	173.2995436
1450	05/28/98	105.4778733
1451	05/29/98	111.6510998
1452	06/01/98	117.1937572
1453	06/02/98	103.4895681
1454	06/03/98	117.2057744
1455	06/04/98	113.6403244
1456	06/05/98	106.5615208
1457	06/08/98	87.44232137
1458	06/09/98	92.09950749
1459	06/10/98	154.241667
1460	06/11/98	151.3081197
1461	06/12/98	146.0896366
1462	06/15/98	137.4378068
1463	06/16/98	150.658174
1464	06/17/98	176.355804
1465	06/18/98	94.1338492
1466	06/19/98	157.567417
1467	06/22/98	88.05657565
1468	06/23/98	100.5034499
1469	06/24/98	164.1982247
1470	06/25/98	144.6850089
1471	06/26/98	87.44640481
1472	06/29/98	95.03654269
1473	06/30/98	164.478984
1474	07/01/98	129.508344
1475	07/02/98	70.2865274
1476	07/06/98	88.09431774
1477	07/07/98	129.9833656
1478	07/08/98	115.1125941
1479	07/09/98	134.558172
1480	07/10/98	125.9253272
1481	07/13/98	95.4645728
1482	07/14/98	159.2062093
1483	07/15/98	161.2125371
1484	07/16/98	132.279448
1485	07/17/98	94.36082284
1486	07/20/98	113.2988173
1487	07/21/98	147.4231518
1488	07/22/98	198.281196
1489	07/23/98	225.11268
1490	07/24/98	183.997268
1491	07/27/98	172.7168187
1492	07/28/98	196.367724
1493	07/29/98	134.2116648
1494	07/30/98	156.981538
1495	07/31/98	192.7395488
1496	08/03/98	135.613236
1497	08/04/98	369.440106
1498	08/05/98	277.357604
1499	08/06/98	196.648928
1500	08/07/98	193.2896411
1501	08/10/98	114.6718545
1502	08/11/98	212.936768
1503	08/12/98	131.3869311
1504	08/13/98	169.7668732
1505	08/14/98	189.1966978
1506	08/17/98	154.0659516
1507	08/18/98	149.003856
1508	08/19/98	102.7747886
1509	08/20/98	117.1523928
1510	08/21/98	212.4414086
1511	08/24/98	127.4532897
1512	08/25/98	153.3857736
1513	08/26/98	163.6647312
1514	08/27/98	362.72197
1515	08/28/98	294.4495342
1516	08/31/98	579.2177702
1517	09/01/98	678.4613577
1518	09/02/98	291.362274
1519	09/03/98	301.0517441
1520	09/04/98	297.3333272
1521	09/08/98	264.532968
1522	09/09/98	209.4377005
1523	09/10/98	257.0123973
1524	09/11/98	302.4199228
1525	09/14/98	166.640944
1526	09/15/98	178.910986
1527	09/16/98	188.0824075
1528	09/17/98	143.4072984
1529	09/18/98	200.3120901
1530	09/21/98	216.3793252
1531	09/22/98	153.8647509
1532	09/23/98	275.8839982
1533	09/24/98	258.5327303
1534	09/25/98	205.441944
1535	09/28/98	174.3995769
1536	09/29/98	233.4723062
1537	09/30/98	257.7041987
1538	10/01/98	283.7563729
1539	10/02/98	333.5944512
1540	10/05/98	294.0384115
1541	10/06/98	258.0230602
1542	10/07/98	346.88385
1543	10/08/98	470.628677
1544	10/09/98	306.1144298
1545	10/12/98	159.9620134
1546	10/13/98	211.6377038
1547	10/14/98	233.040048
1548	10/15/98	459.37712
1549	10/16/98	288.720666
1550	10/19/98	199.104402
1551	10/20/98	282.228228
1552	10/21/98	193.9495383
1553	10/22/98	222.7332356
1554	10/23/98	142.1745908
1555	10/26/98	130.801302
1556	10/27/98	211.5906561
1557	10/28/98	157.5119824
1558	10/29/98	163.862426
1559	10/30/98	185.9351
1560	11/02/98	174.09011
1561	11/03/98	153.044397
1562	11/04/98	235.2180847
1563	11/05/98	205.828248
1564	11/06/98	144.3936848
1565	11/09/98	125.6486545
1566	11/10/98	173.8734047
1567	11/11/98	158.2842049
1568	11/12/98	144.089995
1569	11/13/98	120.176959
1570	11/16/98	128.0591141
1571	11/17/98	202.984768
1572	11/18/98	129.0273306
1573	11/19/98	121.27654
1574	11/20/98	120.880332
1575	11/23/98	222.8246758
1576	11/24/98	182.868954
1577	11/25/98	109.9814928
1578	11/27/98	35.92161
1579	11/30/98	188.8010428
1580	12/01/98	221.078596
1581	12/02/98	168.364004
1582	12/03/98	218.0823897
1583	12/04/98	145.4459114
1584	12/07/98	134.790384
1585	12/08/98	182.114194
1586	12/09/98	178.37469
1587	12/10/98	179.050148
1588	12/11/98	162.4632795
1589	12/14/98	190.991246
1590	12/15/98	205.0933434
1591	12/16/98	179.5032179
1592	12/17/98	173.42627
1593	12/18/98	187.205612
1594	12/21/98	205.758448
1595	12/22/98	145.4228432
1596	12/23/98	162.6988575
1597	12/24/98	35.355187
1598	12/28/98	104.6960576
1599	12/29/98	130.7638068
1600	12/30/98	106.6327847
1601	12/31/98	170.356904
1602	01/04/99	267.34468
1603	01/05/99	195.145
1604	01/06/99	273.4008981
1605	01/07/99	213.30771
1606	01/08/99	292.152834
1607	01/11/99	249.5718
1608	01/12/99	228.481106
1609	01/13/99	327.1241812
1610	01/14/99	261.290272
1611	01/15/99	205.6863238
1612	01/19/99	261.8935657
1613	01/20/99	294.0445516
1614	01/21/99	287.30169
1615	01/22/99	228.2410873
1616	01/25/99	201.8450459
1617	01/26/99	260.332488
1618	01/27/99	290.645884
1619	01/28/99	212.420688
1620	01/29/99	261.36334
1621	02/01/99	196.764316
1622	02/02/99	209.6332779
1623	02/03/99	243.0446761
1624	02/04/99	284.42976
1625	02/05/99	275.69152
1626	02/08/99	196.693736
1627	02/09/99	210.34144
1628	02/10/99	174.773578
1629	02/11/99	273.04826
1630	02/12/99	190.8540088
1631	02/16/99	177.4043136
1632	02/17/99	209.8710591
1633	02/18/99	165.844736
1634	02/19/99	148.722
1635	02/22/99	220.6441552
1636	02/23/99	183.0273595
1637	02/24/99	238.47872
1638	02/25/99	182.2000171
1639	02/26/99	221.241508
1640	03/01/99	175.966228
1641	03/02/99	209.432976
1642	03/03/99	176.2360575
1643	03/04/99	214.2408101
1644	03/05/99	201.6366913
1645	03/08/99	149.129874
1646	03/09/99	217.4571003
1647	03/10/99	189.2338702
1648	03/11/99	226.227144
1649	03/12/99	217.02024
1650	03/15/99	160.027632
1651	03/16/99	154.4101906
1652	03/17/99	174.5260844
1653	03/18/99	236.37795
1654	03/19/99	276.4223497
1655	03/22/99	137.537472
1656	03/23/99	246.5297213
1657	03/24/99	194.9397422
1658	03/25/99	196.293102
1659	03/26/99	157.592448
1660	03/29/99	188.2464381
1661	03/30/99	162.44307
1662	03/31/99	259.062813
1663	04/01/99	154.50534
1664	04/05/99	177.060226
1665	04/06/99	184.8813825
1666	04/07/99	250.340896
1667	04/08/99	256.7914553
1668	04/09/99	188.7782736
1669	04/12/99	277.650352
1670	04/13/99	221.1972933
1671	04/14/99	471.83024
1672	04/15/99	515.0285518
1673	04/16/99	334.1167157
1674	04/19/99	723.017328
1675	04/20/99	391.391026
1676	04/21/99	361.9924
1677	04/22/99	351.2751151
1678	04/23/99	244.2452505
1679	04/26/99	223.46832
1680	04/27/99	294.4125784
1681	04/28/99	366.2807667
1682	04/29/99	343.722964
1683	04/30/99	438.74087
1684	05/03/99	309.962914
1685	05/04/99	329.1976913
1686	05/05/99	314.435846
1687	05/06/99	317.866494
1688	05/07/99	242.2290155
1689	05/10/99	229.4149015
1690	05/11/99	253.3132073
1691	05/12/99	319.6088474
1692	05/13/99	249.42969
1693	05/14/99	210.712656
1694	05/17/99	198.7715496
1695	05/18/99	255.319726
1696	05/19/99	213.1246525
1697	05/20/99	185.695614
1698	05/21/99	169.294962
1699	05/24/99	268.2279384
1700	05/25/99	268.2145584
1701	05/26/99	350.079016
1702	05/27/99	293.11825
1703	05/28/99	195.0724948
1704	06/01/99	261.744964
1705	06/02/99	222.6588
1706	06/03/99	181.583864
1707	06/04/99	232.1991193
1708	06/07/99	197.9149085
1709	06/08/99	193.924516
1710	06/09/99	177.9456
1711	06/10/99	203.2567109
1712	06/11/99	249.348166
1713	06/14/99	185.236368
1714	06/15/99	167.177034
1715	06/16/99	221.724776
1716	06/17/99	205.7551524
1717	06/18/99	207.3171427
1718	06/21/99	189.12397
1719	06/22/99	172.1821073
1720	06/23/99	181.881572
1721	06/24/99	229.737504
1722	06/25/99	151.0082388
1723	06/28/99	167.856636
1724	06/29/99	218.1055865
1725	06/30/99	517.0369304
1726	07/01/99	265.687868
1727	07/02/99	128.7944753
1728	07/06/99	194.7709384
1729	07/07/99	205.917712
1730	07/08/99	253.24994
1731	07/09/99	163.79566
1732	07/12/99	155.3506497
1733	07/13/99	194.3408
1734	07/14/99	180.0198414
1735	07/15/99	197.019656
1736	07/16/99	164.8214136
1737	07/19/99	161.6808803
1738	07/20/99	250.208652
1739	07/21/99	217.6070739
1740	07/22/99	265.341317
1741	07/23/99	161.3149674
1742	07/26/99	162.9568537
1743	07/27/99	177.36719
1744	07/28/99	165.3669073
1745	07/29/99	190.9154831
1746	07/30/99	223.243032
1747	08/02/99	193.5204363
1748	08/03/99	203.256872
1749	08/04/99	249.9002629
1750	08/05/99	315.8614822
1751	08/06/99	217.735296
1752	08/09/99	193.6911241
1753	08/10/99	272.166376
1754	08/11/99	224.006988
1755	08/12/99	208.447392
1756	08/13/99	157.4585807
1757	08/16/99	146.5119025
1758	08/17/99	149.7512469
1759	08/18/99	163.865172
