i____	mapcode
19839	      20.000
19840	     -26.000
19841	      22.000
19842	     -28.000
19843	       9.000
19844	     -15.000
19845	      12.000
19846	     -18.000
19847	       6.000
19848	     -12.000
19849	      11.000
19850	     -17.000
19851	      19.000
19852	     -25.000
19853	      14.000
19854	     -20.000
19855	       8.000
19856	     -14.000
19857	       0.000
19858	      -6.000
19859	      12.000
19860	     -18.000
19861	       5.000
19862	     -11.000
19863	       5.000
19864	     -11.000
19865	      22.000
19866	     -28.000
19867	      20.000
19868	     -26.000
19869	      -1.000
19870	      -5.000
19871	      19.000
19872	     -25.000
19873	      12.000
19874	     -18.000
19875	      14.000
19876	     -20.000
19877	      12.000
19878	     -18.000
19879	      13.000
19880	     -19.000
19881	      -1.000
19882	      -5.000
19883	       9.000
19884	     -15.000
19885	       4.000
19886	     -10.000
19887	      17.000
19888	     -23.000
19889	      18.000
19890	     -24.000
19891	       7.000
19892	     -13.000
19893	       4.000
19894	     -10.000
19895	      14.000
19896	     -20.000
19897	      21.000
19898	     -27.000
19899	       5.000
19900	     -11.000
19901	      16.000
19902	     -22.000
19903	      16.000
19904	     -22.000
19905	       7.000
19906	     -13.000
19907	       0.000
19908	      -6.000
19909	       8.000
19910	     -14.000
19911	       4.000
19912	     -10.000
19913	      21.000
19914	     -27.000
19915	      19.000
19916	     -25.000
19917	      21.000
19918	     -27.000
19919	      18.000
19920	     -24.000
19921	       8.000
19922	     -14.000
19923	      10.000
19924	     -16.000
19925	      -2.000
19926	      -4.000
19927	      19.000
19928	     -25.000
19929	      16.000
19930	     -22.000
19931	       5.000
19932	     -11.000
19933	      -1.000
19934	      -5.000
19935	      13.000
19936	     -19.000
19937	      30.000
19938	     -16.000
19939	      30.000
19940	     -16.000
19941	      20.000
19942	      -6.000
19943	      14.000
19944	       0.000
19945	      13.000
19946	       1.000
19947	       9.000
19948	       5.000
19949	       9.000
19950	       5.000
19951	       8.000
19952	       6.000
19953	      12.000
19954	       2.000
19955	      17.000
19956	      -3.000
19957	      31.000
19958	     -17.000
19959	      11.000
19960	       3.000
19961	      13.000
19962	       1.000
19963	       8.000
19964	       6.000
19965	      31.000
19966	     -17.000
19967	      16.000
19968	      -2.000
19969	      23.000
19970	      -9.000
19971	      15.000
19972	      -1.000
19973	      10.000
19974	       4.000
19975	      24.000
19976	     -10.000
19977	       8.000
19978	       6.000
19979	      25.000
19980	     -11.000
19981	      30.000
19982	     -16.000
19983	       8.000
19984	       6.000
19985	      21.000
19986	      -7.000
19987	      27.000
19988	     -13.000
19989	      11.000
19990	       3.000
19991	      26.000
19992	     -12.000
19993	      11.000
19994	       3.000
19995	      28.000
19996	     -14.000
19997	      24.000
19998	     -10.000
19999	       7.000
20000	       7.000
20001	      26.000
20002	     -12.000
20003	      19.000
20004	      -5.000
20005	      16.000
20006	      -2.000
20007	      33.000
20008	     -19.000
20009	      28.000
20010	     -14.000
20011	       8.000
20012	       6.000
20013	      28.000
20014	     -14.000
20015	      29.000
20016	     -15.000
20017	      15.000
20018	      -1.000
20019	      30.000
20020	     -16.000
20021	      26.000
20022	     -12.000
20023	      17.000
20024	      -3.000
20025	      22.000
20026	      -8.000
20027	      15.000
20028	      -1.000
20029	      10.000
20030	       4.000
20031	      21.000
20032	      -7.000
20033	       8.000
20034	       6.000
20035	      29.000
20036	     -15.000
20037	      26.000
20038	     -12.000
20039	      23.000
20040	      -9.000
20041	      31.000
20042	     -17.000
20043	      12.000
20044	       2.000
20045	       7.000
20046	       7.000
20047	      11.000
20048	       3.000
20049	      13.000
20050	       1.000
20051	      10.000
20052	     -32.000
20053	      14.000
20054	     -14.000
20055	      21.000
20056	     -21.000
20057	       2.000
20058	      -2.000
20059	      15.000
20060	     -15.000
20061	      18.000
20062	     -18.000
20063	      24.000
20064	     -24.000
20065	      25.000
20066	     -25.000
20067	      22.000
20068	     -22.000
20069	      26.000
20070	     -26.000
20071	      21.000
20072	     -21.000
20073	      11.000
20074	     -11.000
20075	      25.000
20076	     -25.000
20077	      16.000
20078	     -16.000
20079	       6.000
20080	      -6.000
20081	      23.000
20082	     -23.000
20083	       4.000
20084	      -4.000
20085	       9.000
20086	      -9.000
20087	      16.000
20088	     -16.000
20089	      17.000
20090	     -17.000
20091	       2.000
20092	      -2.000
20093	      21.000
20094	     -21.000
20095	       4.000
20096	      -4.000
20097	      14.000
20098	     -14.000
20099	      22.000
20100	     -22.000
20101	      22.000
20102	     -22.000
20103	       4.000
20104	      -4.000
20105	       7.000
20106	      -7.000
20107	       6.000
20108	      -6.000
20109	      17.000
20110	     -17.000
20111	      13.000
20112	     -13.000
20113	      22.000
20114	     -22.000
20115	      10.000
20116	     -10.000
20117	      26.000
20118	     -26.000
20119	       3.000
20120	      -3.000
20121	      23.000
20122	     -23.000
20123	      18.000
20124	     -18.000
20125	      10.000
20126	     -10.000
20127	      12.000
20128	     -12.000
20129	      18.000
20130	     -18.000
20131	       0.000
20132	       0.000
20133	      18.000
20134	     -18.000
20135	      23.000
20136	     -23.000
20137	      13.000
20138	     -13.000
20139	       5.000
20140	      -5.000
20141	      24.000
20142	     -24.000
20143	       9.000
20144	      -9.000
20145	      18.000
20146	     -18.000
20147	      24.000
20148	     -24.000
20149	       1.000
20150	      -1.000
20151	       8.000
20152	      -8.000
20153	      19.000
20154	      -7.000
20155	      11.000
20156	       1.000
20157	      23.000
20158	     -11.000
20159	      31.000
20160	     -19.000
20161	      26.000
20162	     -14.000
20163	      32.000
20164	     -20.000
20165	      11.000
20166	       1.000
20167	      15.000
20168	      -3.000
20169	       6.000
20170	       6.000
20171	      21.000
20172	      -9.000
20173	      13.000
20174	      -1.000
20175	      19.000
20176	      -7.000
20177	       9.000
20178	       3.000
20179	      20.000
20180	      -8.000
20181	      20.000
20182	      -8.000
20183	      30.000
20184	     -18.000
20185	      29.000
20186	     -17.000
20187	      32.000
20188	     -20.000
20189	       9.000
20190	       3.000
20191	      15.000
20192	      -3.000
20193	      12.000
20194	       0.000
20195	      19.000
20196	      -7.000
20197	      14.000
20198	      -2.000
20199	      32.000
20200	     -20.000
20201	      21.000
20202	      -9.000
20203	      30.000
20204	     -18.000
20205	       8.000
20206	       4.000
20207	      21.000
20208	      -9.000
20209	      17.000
20210	      -5.000
20211	      25.000
20212	     -13.000
20213	      31.000
20214	     -19.000
20215	       7.000
20216	       5.000
20217	      22.000
20218	     -10.000
20219	      31.000
20220	     -19.000
20221	      16.000
20222	      -4.000
20223	      22.000
20224	     -10.000
20225	      22.000
20226	     -10.000
20227	      25.000
20228	     -13.000
20229	       9.000
20230	       3.000
20231	      31.000
20232	     -19.000
20233	      16.000
20234	      -4.000
20235	      15.000
20236	      -3.000
20237	      21.000
20238	      -9.000
20239	      29.000
20240	     -17.000
20241	      13.000
20242	      -1.000
20243	      14.000
20244	      -2.000
20245	      21.000
20246	      -9.000
20247	      30.000
20248	     -18.000
20249	      29.000
20250	     -17.000
20251	      29.000
20252	     -17.000
20253	       6.000
20254	     -16.000
20255	       9.000
20256	     -19.000
20257	       7.000
20258	     -17.000
20259	      11.000
20260	     -21.000
20261	       4.000
20262	     -14.000
20263	       3.000
20264	     -13.000
20265	      20.000
20266	     -30.000
20267	      10.000
20268	     -20.000
20269	      -4.000
20270	      -6.000
20271	      -4.000
20272	      -6.000
20273	      -1.000
20274	      -9.000
20275	       5.000
20276	     -15.000
20277	      20.000
20278	     -30.000
20279	      -1.000
20280	      -9.000
20281	       5.000
20282	     -15.000
20283	       6.000
20284	     -16.000
20285	      11.000
20286	     -21.000
20287	      14.000
20288	     -24.000
20289	      10.000
20290	     -20.000
20291	      17.000
20292	     -27.000
20293	       2.000
20294	     -12.000
20295	      18.000
20296	     -28.000
20297	      10.000
20298	     -20.000
20299	      14.000
20300	     -24.000
20301	      21.000
20302	     -31.000
20303	      12.000
20304	     -22.000
20305	      20.000
20306	     -30.000
20307	      15.000
20308	     -25.000
20309	       1.000
20310	     -11.000
20311	      20.000
20312	     -30.000
20313	      14.000
20314	     -24.000
20315	      18.000
20316	     -28.000
20317	       3.000
20318	     -13.000
20319	      19.000
20320	     -29.000
20321	      16.000
20322	     -26.000
20323	       9.000
20324	     -19.000
20325	      18.000
20326	     -28.000
20327	      -3.000
20328	      -7.000
20329	      19.000
20330	     -29.000
20331	      -2.000
20332	      -8.000
20333	      -1.000
20334	      -9.000
20335	      14.000
20336	     -24.000
20337	       6.000
20338	     -16.000
20339	      14.000
20340	     -24.000
20341	       4.000
20342	     -14.000
20343	       8.000
20344	     -18.000
20345	       0.000
20346	     -10.000
20347	      20.000
20348	     -30.000
20349	      20.000
20350	     -30.000
20351	      19.000
20352	     -29.000
20353	       3.000
20354	     -13.000
20355	       9.000
20356	     -19.000
20357	      25.000
20358	      -3.000
20359	      13.000
20360	       9.000
20361	      22.000
20362	       0.000
20363	      37.000
20364	     -15.000
20365	      22.000
20366	       0.000
20367	      17.000
20368	       5.000
20369	      36.000
20370	     -14.000
20371	      32.000
20372	     -10.000
20373	      31.000
20374	      -9.000
20375	      27.000
20376	      -5.000
20377	      35.000
20378	     -13.000
20379	      16.000
20380	       6.000
20381	      18.000
20382	       4.000
20383	      34.000
20384	     -12.000
20385	      28.000
20386	      -6.000
20387	      25.000
20388	      -3.000
20389	      20.000
20390	       2.000
20391	      36.000
20392	     -14.000
20393	      30.000
20394	      -8.000
20395	      31.000
20396	      -9.000
20397	      31.000
20398	      -9.000
20399	      20.000
20400	       2.000
20401	      13.000
20402	       9.000
20403	      14.000
20404	       8.000
20405	      27.000
20406	      -5.000
20407	      22.000
20408	       0.000
20409	      26.000
20410	      -4.000
20411	      31.000
20412	      -9.000
20413	      32.000
20414	     -10.000
20415	      34.000
20416	     -12.000
20417	      30.000
20418	      -8.000
20419	      18.000
20420	       4.000
20421	      17.000
20422	       5.000
20423	      18.000
20424	       4.000
20425	      22.000
20426	       0.000
20427	      28.000
20428	      -6.000
20429	      28.000
20430	      -6.000
20431	      28.000
20432	      -6.000
20433	      13.000
20434	       9.000
20435	      13.000
20436	       9.000
20437	      35.000
20438	     -13.000
20439	      36.000
20440	     -14.000
20441	      14.000
20442	       8.000
20443	      24.000
20444	      -2.000
20445	      34.000
20446	     -12.000
20447	      15.000
20448	       7.000
20449	      36.000
20450	     -14.000
20451	      25.000
20452	      -3.000
20453	      30.000
20454	      -8.000
20455	      12.000
20456	      10.000
20457	      18.000
20458	       4.000
20459	      37.000
20460	     -15.000
20461	      35.000
20462	     -13.000
20463	      28.000
20464	      -6.000
20465	      20.000
20466	       2.000
20467	      17.000
20468	       5.000
20469	      24.000
20470	      -2.000
20471	      14.000
20472	       8.000
20473	      29.000
20474	      -7.000
20475	      12.000
20476	      10.000
20477	      24.000
20478	      -2.000
20479	       1.000
20480	     -19.000
20481	       9.000
20482	       5.000
20483	      31.000
20484	     -17.000
20485	      27.000
20486	     -13.000
20487	      24.000
20488	     -10.000
20489	      29.000
20490	     -15.000
20491	      12.000
20492	       2.000
20493	      32.000
20494	     -18.000
20495	      22.000
20496	      -8.000
20497	      13.000
20498	       1.000
20499	      29.000
20500	     -15.000
20501	      23.000
20502	      -9.000
20503	      26.000
20504	     -12.000
20505	       7.000
20506	       7.000
20507	      29.000
20508	     -15.000
20509	      16.000
20510	      -2.000
20511	      13.000
20512	       1.000
20513	      25.000
20514	     -11.000
20515	      14.000
20516	       0.000
20517	      20.000
20518	      -6.000
20519	      23.000
20520	      -9.000
20521	      10.000
20522	       4.000
20523	      13.000
20524	       1.000
20525	      30.000
20526	     -16.000
20527	      24.000
20528	     -10.000
20529	      29.000
20530	     -15.000
20531	      22.000
20532	      -8.000
20533	      15.000
20534	      -1.000
20535	      13.000
20536	       1.000
20537	      32.000
20538	     -18.000
20539	      19.000
20540	      -5.000
20541	      21.000
20542	      -7.000
20543	      16.000
20544	      -2.000
20545	      13.000
20546	       1.000
20547	      11.000
20548	       3.000
20549	      22.000
20550	      -8.000
20551	      31.000
20552	     -17.000
20553	      26.000
20554	     -12.000
20555	      15.000
20556	      -1.000
20557	      19.000
20558	      -5.000
20559	       8.000
20560	       6.000
20561	      12.000
20562	       2.000
20563	      13.000
20564	       1.000
20565	      14.000
20566	       0.000
20567	      21.000
20568	      -7.000
20569	      25.000
20570	     -11.000
20571	      11.000
20572	       3.000
20573	       9.000
20574	       5.000
20575	      32.000
20576	     -18.000
20577	      30.000
20578	     -16.000
20579	      31.000
20580	     -17.000
20581	      23.000
20582	      -9.000
20583	       2.000
20584	     -10.000
20585	      12.000
20586	     -20.000
20587	       1.000
20588	      -9.000
20589	      12.000
20590	     -20.000
20591	       1.000
20592	      -9.000
20593	      11.000
20594	     -19.000
20595	      10.000
20596	     -18.000
20597	      13.000
20598	     -21.000
20599	       6.000
20600	     -14.000
20601	       4.000
20602	     -12.000
20603	       1.000
20604	      -9.000
20605	       6.000
20606	     -14.000
20607	      18.000
20608	     -26.000
20609	       8.000
20610	     -16.000
20611	      13.000
20612	     -21.000
20613	       0.000
20614	      -8.000
20615	       9.000
20616	     -17.000
20617	      16.000
20618	     -24.000
20619	      -2.000
20620	      -6.000
20621	       8.000
20622	     -16.000
20623	      12.000
20624	     -20.000
20625	      13.000
20626	     -21.000
20627	       0.000
20628	      -8.000
20629	      12.000
20630	     -20.000
20631	       8.000
20632	     -16.000
20633	       9.000
20634	     -17.000
20635	       1.000
20636	      -9.000
20637	       8.000
20638	     -16.000
20639	       2.000
20640	     -10.000
20641	      17.000
20642	     -25.000
20643	       2.000
20644	     -10.000
20645	      -3.000
20646	      -5.000
20647	       8.000
20648	     -16.000
20649	       9.000
20650	     -17.000
20651	       3.000
20652	     -11.000
20653	      20.000
20654	     -28.000
20655	       7.000
20656	     -15.000
20657	      19.000
20658	     -27.000
20659	       4.000
20660	     -12.000
20661	      -1.000
20662	      -7.000
20663	       0.000
20664	      -8.000
20665	      21.000
20666	     -29.000
20667	      15.000
20668	     -23.000
20669	       5.000
20670	     -13.000
20671	       6.000
20672	     -14.000
20673	      14.000
20674	     -22.000
20675	       7.000
20676	     -15.000
20677	      14.000
20678	     -22.000
20679	      16.000
20680	     -24.000
20681	       7.000
20682	     -15.000
20683	      16.000
20684	     -24.000
20685	      19.000
20686	     -27.000
20687	      -4.000
20688	      -4.000
20689	      10.000
20690	     -18.000
20691	      10.000
20692	     -18.000
20693	       6.000
20694	     -14.000
20695	      17.000
20696	     -25.000
20697	       3.000
20698	     -11.000
20699	      18.000
20700	     -26.000
20701	      29.000
20702	     -21.000
20703	      19.000
20704	     -29.000
20705	       2.000
20706	     -12.000
20707	      18.000
20708	     -28.000
20709	       4.000
20710	     -14.000
20711	      -4.000
20712	      -6.000
20713	      10.000
20714	     -20.000
20715	       4.000
20716	     -14.000
20717	      -1.000
20718	      -9.000
20719	      -4.000
20720	      -6.000
20721	      18.000
20722	     -28.000
20723	      13.000
20724	     -23.000
20725	      -4.000
20726	      -6.000
20727	      13.000
20728	     -23.000
20729	       0.000
20730	     -10.000
20731	       4.000
20732	     -14.000
20733	       5.000
20734	     -15.000
20735	      16.000
20736	     -26.000
20737	      19.000
20738	     -29.000
20739	      10.000
20740	     -20.000
20741	      -4.000
20742	      -6.000
20743	      -1.000
20744	      -9.000
20745	      12.000
20746	     -22.000
20747	      -2.000
20748	      -8.000
20749	      10.000
20750	     -20.000
20751	      -4.000
20752	      -6.000
20753	       1.000
20754	     -11.000
20755	      13.000
20756	     -23.000
20757	       8.000
20758	     -18.000
20759	      17.000
20760	     -27.000
20761	      17.000
20762	     -27.000
20763	       0.000
20764	     -10.000
20765	      19.000
20766	     -29.000
20767	       7.000
20768	     -17.000
20769	      18.000
20770	     -28.000
20771	       0.000
20772	     -10.000
20773	      -1.000
20774	      -9.000
20775	      14.000
20776	     -24.000
20777	       3.000
20778	     -13.000
20779	      16.000
20780	     -26.000
20781	      12.000
20782	     -22.000
20783	      17.000
20784	     -27.000
20785	       6.000
20786	     -16.000
20787	      16.000
20788	     -26.000
20789	      12.000
20790	     -22.000
20791	       8.000
20792	     -18.000
20793	      13.000
20794	     -23.000
20795	      -2.000
20796	      -8.000
20797	      19.000
20798	     -29.000
20799	      20.000
20800	     -30.000
20801	       5.000
20802	     -15.000
20803	      -3.000
20804	      -7.000
20805	       4.000
20806	     -14.000
20807	      10.000
20808	     -20.000
20809	       1.000
20810	     -11.000
20811	      15.000
20812	     -25.000
20813	       2.000
20814	     -12.000
20815	      15.000
20816	      -1.000
20817	      27.000
20818	     -13.000
20819	      31.000
20820	     -17.000
20821	      32.000
20822	     -18.000
20823	      14.000
20824	       0.000
20825	      16.000
20826	      -2.000
20827	      32.000
20828	     -18.000
20829	      13.000
20830	       1.000
20831	      10.000
20832	       4.000
20833	       9.000
20834	       5.000
20835	      13.000
20836	       1.000
20837	      32.000
20838	     -18.000
20839	      12.000
20840	       2.000
20841	      17.000
20842	      -3.000
20843	      29.000
20844	     -15.000
20845	      17.000
20846	      -3.000
20847	       9.000
20848	       5.000
20849	       8.000
20850	       6.000
20851	      25.000
20852	     -11.000
20853	      28.000
20854	     -14.000
20855	      33.000
20856	     -19.000
20857	      24.000
20858	     -10.000
20859	      32.000
20860	     -18.000
20861	      26.000
20862	     -12.000
20863	      32.000
20864	     -18.000
20865	      19.000
20866	      -5.000
20867	      24.000
20868	     -10.000
20869	      12.000
20870	       2.000
20871	      24.000
20872	     -10.000
20873	      28.000
20874	     -14.000
20875	      16.000
20876	      -2.000
20877	      31.000
20878	     -17.000
20879	      24.000
20880	     -10.000
20881	      16.000
20882	      -2.000
20883	      22.000
20884	      -8.000
20885	      10.000
20886	       4.000
20887	      20.000
20888	      -6.000
20889	      22.000
20890	      -8.000
20891	      17.000
20892	      -3.000
20893	      15.000
20894	      -1.000
20895	      14.000
20896	       0.000
20897	      24.000
20898	     -10.000
20899	      30.000
20900	     -16.000
20901	      27.000
20902	     -13.000
20903	      31.000
20904	     -17.000
20905	      22.000
20906	      -8.000
20907	      31.000
20908	     -17.000
20909	      30.000
20910	     -16.000
20911	      31.000
20912	     -17.000
20913	      17.000
20914	      -3.000
20915	      26.000
20916	     -12.000
20917	      24.000
20918	     -10.000
20919	      15.000
20920	      -1.000
20921	      19.000
20922	     -23.000
20923	      23.000
20924	     -17.000
20925	      24.000
20926	     -18.000
20927	      14.000
20928	      -8.000
20929	      14.000
20930	      -8.000
20931	      14.000
20932	      -8.000
20933	      28.000
20934	     -22.000
20935	      19.000
20936	     -13.000
20937	      13.000
20938	      -7.000
20939	      27.000
20940	     -21.000
20941	      13.000
20942	      -7.000
20943	      17.000
20944	     -11.000
20945	      10.000
20946	      -4.000
20947	      26.000
20948	     -20.000
20949	      27.000
20950	     -21.000
20951	       4.000
20952	       2.000
20953	      15.000
20954	      -9.000
20955	       4.000
20956	       2.000
20957	       7.000
20958	      -1.000
20959	      26.000
20960	     -20.000
20961	       7.000
20962	      -1.000
20963	      20.000
20964	     -14.000
20965	       3.000
20966	       3.000
20967	      21.000
20968	     -15.000
20969	       8.000
20970	      -2.000
20971	      23.000
20972	     -17.000
20973	      29.000
20974	     -23.000
20975	      10.000
20976	      -4.000
20977	       9.000
20978	      -3.000
20979	       8.000
20980	      -2.000
20981	       6.000
20982	       0.000
20983	      14.000
20984	      -8.000
20985	      20.000
20986	     -14.000
20987	      13.000
20988	      -7.000
20989	      14.000
20990	      -8.000
20991	      21.000
20992	     -15.000
20993	      21.000
20994	     -15.000
20995	      27.000
20996	     -21.000
20997	      14.000
20998	      -8.000
20999	       7.000
21000	      -1.000
21001	       4.000
21002	       2.000
21003	       9.000
21004	      -3.000
21005	      24.000
21006	     -18.000
21007	       4.000
21008	       2.000
21009	       3.000
21010	       3.000
21011	      24.000
21012	     -18.000
21013	      23.000
21014	     -17.000
21015	       3.000
21016	       3.000
21017	      27.000
21018	     -21.000
21019	      25.000
21020	     -19.000
21021	      26.000
21022	     -20.000
21023	       9.000
21024	      -3.000
21025	      18.000
21026	     -12.000
21027	      20.000
21028	     -14.000
21029	      24.000
21030	     -18.000
21031	       4.000
21032	       2.000
21033	      25.000
21034	     -19.000
21035	      19.000
21036	     -31.000
21037	      -3.000
21038	      -9.000
21039	       1.000
21040	     -13.000
21041	      -4.000
21042	      -8.000
21043	       7.000
21044	     -19.000
21045	      -5.000
21046	      -7.000
21047	      19.000
21048	     -31.000
21049	      12.000
21050	     -24.000
21051	       4.000
21052	     -16.000
21053	       6.000
21054	     -18.000
21055	      10.000
21056	     -22.000
21057	      10.000
21058	     -22.000
21059	      16.000
21060	     -28.000
21061	      19.000
21062	     -31.000
21063	      -5.000
21064	      -7.000
21065	       6.000
21066	     -18.000
21067	      -5.000
21068	      -7.000
21069	      -4.000
21070	      -8.000
21071	      15.000
21072	     -27.000
21073	      10.000
21074	     -22.000
21075	      15.000
21076	     -27.000
21077	      17.000
21078	     -29.000
21079	      -5.000
21080	      -7.000
21081	      19.000
21082	     -31.000
21083	      17.000
21084	     -29.000
21085	      13.000
21086	     -25.000
21087	       5.000
21088	     -17.000
21089	      20.000
21090	     -32.000
21091	      19.000
21092	     -31.000
21093	      17.000
21094	     -29.000
21095	       3.000
21096	     -15.000
21097	      -6.000
21098	      -6.000
21099	       4.000
21100	     -16.000
21101	      -5.000
21102	      -7.000
21103	      -5.000
21104	      -7.000
21105	      -2.000
21106	     -10.000
21107	      14.000
21108	     -26.000
21109	       8.000
21110	     -20.000
21111	       1.000
21112	     -13.000
21113	      16.000
21114	     -28.000
21115	      -2.000
21116	     -10.000
21117	       1.000
21118	     -13.000
21119	       0.000
21120	     -12.000
21121	      16.000
21122	     -28.000
21123	      -6.000
21124	      -6.000
21125	       1.000
21126	     -13.000
21127	      12.000
21128	     -24.000
21129	       5.000
21130	     -17.000
21131	      17.000
21132	     -29.000
21133	       0.000
21134	     -12.000
21135	      12.000
21136	     -24.000
21137	       8.000
21138	     -20.000
21139	      -4.000
21140	      -8.000
21141	      -4.000
21142	      -8.000
21143	      -3.000
21144	      -9.000
21145	       9.000
21146	     -21.000
21147	      10.000
21148	     -22.000
21149	      17.000
21150	     -29.000
21151	      15.000
21152	      -3.000
21153	      -6.000
21154	     -10.000
21155	      13.000
21156	     -29.000
21157	       2.000
21158	     -18.000
21159	       9.000
21160	     -25.000
21161	       6.000
21162	     -22.000
21163	       1.000
21164	     -17.000
21165	      -7.000
21166	      -9.000
21167	      13.000
21168	     -29.000
21169	      -3.000
21170	     -13.000
21171	       7.000
21172	     -23.000
21173	       5.000
21174	     -21.000
21175	       3.000
21176	     -19.000
21177	      -4.000
21178	     -12.000
21179	       7.000
21180	     -23.000
21181	      11.000
21182	     -27.000
21183	      16.000
21184	     -32.000
21185	       1.000
21186	     -17.000
21187	      -3.000
21188	     -13.000
21189	      18.000
21190	     -34.000
21191	      -7.000
21192	      -9.000
21193	      12.000
21194	     -28.000
21195	       5.000
21196	     -21.000
21197	       6.000
21198	     -22.000
21199	      -8.000
21200	      -8.000
21201	      -1.000
21202	     -15.000
21203	      10.000
21204	     -26.000
21205	       9.000
21206	     -25.000
21207	      11.000
21208	     -27.000
21209	      -4.000
21210	     -12.000
21211	      12.000
21212	     -28.000
21213	       7.000
21214	     -23.000
21215	      -2.000
21216	     -14.000
21217	      12.000
21218	     -28.000
21219	       3.000
21220	     -19.000
21221	       1.000
21222	     -17.000
21223	       1.000
21224	     -17.000
21225	       1.000
21226	     -17.000
21227	      16.000
21228	     -32.000
21229	      16.000
21230	     -32.000
21231	      -1.000
21232	     -15.000
21233	       5.000
21234	     -21.000
21235	      -3.000
21236	     -13.000
21237	       5.000
21238	     -21.000
21239	      -2.000
21240	     -14.000
21241	       1.000
21242	     -17.000
21243	      -2.000
21244	     -14.000
21245	       0.000
21246	     -16.000
21247	       7.000
21248	       1.000
21249	       7.000
21250	     -15.000
21251	       0.000
21252	      -8.000
21253	      -4.000
21254	      -4.000
21255	      -3.000
21256	      -5.000
21257	      18.000
21258	     -26.000
21259	      -3.000
21260	      -5.000
21261	       3.000
21262	     -11.000
21263	      -1.000
21264	      -7.000
21265	       7.000
21266	     -15.000
21267	       1.000
21268	      -9.000
21269	       1.000
21270	      -9.000
21271	      17.000
21272	     -25.000
21273	      13.000
21274	     -21.000
21275	      11.000
21276	     -19.000
21277	      19.000
21278	     -27.000
21279	      -3.000
21280	      -5.000
21281	      -1.000
21282	      -7.000
21283	      -1.000
21284	      -7.000
21285	       4.000
21286	     -12.000
21287	       6.000
21288	     -14.000
21289	       6.000
21290	     -14.000
21291	      14.000
21292	     -22.000
21293	       9.000
21294	     -17.000
21295	      20.000
21296	     -28.000
21297	       1.000
21298	      -9.000
21299	      18.000
21300	     -26.000
21301	      21.000
21302	     -29.000
21303	      14.000
21304	     -22.000
21305	       3.000
21306	     -11.000
21307	      14.000
21308	     -22.000
21309	       6.000
21310	     -14.000
21311	      12.000
21312	     -20.000
21313	      20.000
21314	     -28.000
21315	       3.000
21316	     -11.000
21317	      10.000
21318	     -18.000
21319	      -3.000
21320	      -5.000
21321	      19.000
21322	     -27.000
21323	      20.000
21324	     -28.000
21325	      20.000
21326	     -28.000
21327	      18.000
21328	     -26.000
21329	       4.000
21330	     -12.000
21331	      12.000
21332	     -20.000
21333	       9.000
21334	     -17.000
21335	      15.000
21336	     -23.000
21337	       8.000
21338	     -16.000
21339	      12.000
21340	     -20.000
21341	      22.000
21342	     -30.000
21343	       2.000
21344	     -10.000
21345	      10.000
21346	      10.000
21347	      28.000
21348	      -8.000
21349	      20.000
21350	     -30.000
21351	      -2.000
21352	      -8.000
21353	      -3.000
21354	      -7.000
21355	      14.000
21356	     -24.000
21357	       9.000
21358	     -19.000
21359	      20.000
21360	     -30.000
21361	      21.000
21362	     -31.000
21363	       4.000
21364	     -14.000
21365	       5.000
21366	     -15.000
21367	       0.000
21368	     -10.000
21369	       9.000
21370	     -19.000
21371	       4.000
21372	     -14.000
21373	       6.000
21374	     -16.000
21375	      13.000
21376	     -23.000
21377	      19.000
21378	     -29.000
21379	      18.000
21380	     -28.000
21381	      -1.000
21382	      -9.000
21383	      18.000
21384	     -28.000
21385	       2.000
21386	     -12.000
21387	      -4.000
21388	      -6.000
21389	      10.000
21390	     -20.000
21391	      -3.000
21392	      -7.000
21393	      19.000
21394	     -29.000
21395	      -3.000
21396	      -7.000
21397	       8.000
21398	     -18.000
21399	      17.000
21400	     -27.000
21401	       0.000
21402	     -10.000
21403	       1.000
21404	     -11.000
21405	       4.000
21406	     -14.000
21407	       2.000
21408	     -12.000
21409	      10.000
21410	     -20.000
21411	       5.000
21412	     -15.000
21413	      -5.000
21414	      -5.000
21415	      -2.000
21416	      -8.000
21417	      17.000
21418	     -27.000
21419	       5.000
21420	     -15.000
21421	      -3.000
21422	      -7.000
21423	       5.000
21424	     -15.000
21425	       8.000
21426	     -18.000
21427	       7.000
21428	     -17.000
21429	      10.000
21430	     -20.000
21431	      10.000
21432	     -20.000
21433	      13.000
21434	     -23.000
21435	      16.000
21436	     -26.000
21437	      11.000
21438	     -21.000
21439	       4.000
21440	     -14.000
21441	      -2.000
21442	      -8.000
21443	       0.000
21444	     -10.000
21445	      17.000
21446	     -27.000
21447	      18.000
21448	     -28.000
21449	       3.000
21450	     -13.000
21451	       8.000
21452	     -18.000
21453	       9.000
21454	     -19.000
21455	      24.000
21456	     -14.000
21457	      11.000
21458	      -1.000
21459	      30.000
21460	     -20.000
21461	       7.000
21462	       3.000
21463	       9.000
21464	       1.000
21465	      23.000
21466	     -13.000
21467	      10.000
21468	       0.000
21469	      21.000
21470	     -11.000
21471	      10.000
21472	       0.000
21473	      10.000
21474	       0.000
21475	       6.000
21476	       4.000
21477	      24.000
21478	     -14.000
21479	      16.000
21480	      -6.000
21481	      15.000
21482	      -5.000
21483	      24.000
21484	     -14.000
21485	      30.000
21486	     -20.000
21487	      25.000
