i	"RTT(i)=(RTT+RTT_A+RTT_B+RTT_C)~LOGNORMAL(4.8,0.3)"
3235	88.24170426
3236	99.5777673
3237	133.399604
3238	77.59360152
3239	88.20915287
3240	89.11118369
3241	90.735564
3242	84.81104737
3243	107.1544142
3244	103.3023871
3245	104.1010085
3246	103.6855089
3247	75.14348826
3248	91.97423327
3249	96.77142899
3250	110.4197674
3251	71.52445952
3252	87.82330729
3253	93.18420315
3254	67.89542615
3255	85.5972282
3256	61.17727973
3257	75.99809897
3258	140.2195077
3259	106.8052117
3260	83.51596445
3261	111.1419612
3262	105.3938712
3263	96.72954601
3264	131.1176535
3265	109.6510228
3266	115.7644789
3267	96.5062184
3268	101.7266761
3269	93.69545056
3270	112.0003996
3271	113.3608359
3272	104.2643023
3273	116.7089508
3274	103.7475632
3275	89.78559786
3276	135.2822631
3277	114.9494047
3278	89.90239582
3279	94.88040927
3280	120.9472018
3281	96.33718034
3282	134.1127709
3283	81.06466879
3284	95.1868267
3285	87.25812821
3286	142.4990425
3287	111.1565903
3288	88.09262547
3289	102.7773778
3290	72.08881624
3291	107.1148253
3292	75.83716651
3293	120.1359848
3294	67.44444795
3295	132.9519029
3296	93.31786498
3297	54.69380863
3298	89.65985417
3299	91.08195651
3300	134.881181
3301	79.81228145
3302	96.28801705
3303	76.01277886
3304	93.12291049
3305	66.43273007
3306	74.93635554
3307	91.83750932
3308	110.7035867
3309	97.08317465
3310	111.0269408
3311	75.98586495
3312	88.30145726
3313	100.470845
3314	61.58533431
3315	97.35729904
3316	90.28352999
3317	92.73460995
3318	103.5672519
3319	60.7529292
3320	94.97432377
3321	59.08740062
3322	57.86603115
3323	122.2943891
3324	97.80233886
3325	73.86449188
3326	98.53267076
3327	134.8532291
3328	78.42948516
3329	78.23021301
3330	92.33265905
3331	71.89956445
3332	79.09534275
3333	96.79770085
3334	92.40255983
3335	117.4551479
3336	93.55466726
3337	80.23899439
3338	120.3813075
3339	74.74359299
3340	99.50007651
3341	104.5888941
3342	83.86246664
3343	111.9648653
3344	128.6122768
3345	71.13948377
3346	75.11335229
3347	91.8101607
3348	109.22049
3349	58.08384533
3350	79.49682985
3351	95.75012994
3352	84.95262822
3353	101.3942747
3354	80.31245623
3355	122.2774163
3356	105.6807414
3357	85.48637039
3358	97.87257827
3359	86.20458528
3360	100.8777767
3361	70.95557771
3362	97.75700366
3363	86.58676662
3364	128.6442743
3365	91.92516572
3366	74.70017088
3367	104.9146021
3368	97.40898017
3369	97.45243448
3370	110.8660651
3371	83.59257136
3372	75.09058725
3373	80.83686155
3374	83.65819
3375	84.75968925
3376	78.49021214
3377	127.7899524
3378	75.56221991
3379	120.2052154
3380	79.80913415
3381	61.20208496
3382	66.1057652
3383	128.196269
3384	91.60563971
3385	95.02077049
3386	89.61139024
3387	98.80804598
3388	110.1714603
3389	48.95846511
3390	80.30317918
3391	92.92926128
3392	108.234206
3393	104.6249599
3394	99.69955984
3395	71.44198856
3396	96.86707967
3397	68.84894286
3398	86.584512
3399	109.09202
3400	93.41621715
3401	67.82074296
3402	99.14716342
3403	125.0847882
3404	116.1617484
3405	118.3840434
3406	131.0441555
3407	54.47900426
3408	117.8171025
3409	100.7194562
3410	76.919987
3411	99.79140563
3412	105.5093234
3413	118.2039434
3414	101.2296937
3415	97.36382043
3416	78.4498313
3417	88.64837298
3418	100.8089305
3419	105.2077558
3420	122.8692445
3421	116.6173969
3422	89.82225106
3423	73.59276512
3424	88.45913291
3425	112.1778685
3426	98.03753084
3427	111.5021272
3428	104.0202343
3429	109.9000578
3430	109.1264588
3431	44.49706297
3432	116.6254823
3433	78.68250229
3434	96.9594754
3435	109.5400417
3436	115.6356248
3437	86.30695763
3438	69.82735886
3439	75.74753747
3440	99.45404265
3441	48.31110417
3442	67.68707453
3443	103.6614063
3444	75.10546917
3445	100.2484789
3446	106.401341
3447	66.14927477
3448	92.26447532
3449	113.0651579
3450	110.1406161
3451	112.7496783
3452	92.60811022
3453	138.9176754
3454	87.32120655
3455	102.5352558
3456	110.6184985
3457	84.7140857
3458	125.8804362
3459	88.79768783
3460	99.19846045
3461	112.3651573
3462	89.55404766
3463	97.31345018
3464	98.33938894
3465	93.63728334
3466	86.2434811
3467	86.29248287
3468	97.9537615
3469	130.5274689
3470	127.1865685
3471	68.72953483
3472	73.57007471
3473	107.6498022
3474	81.91047494
3475	64.84368105
3476	91.50468153
3477	100.786595
3478	105.3297044
3479	86.41765337
3480	82.25681689
3481	100.4548985
3482	105.9110042
3483	81.7292768
3484	109.4619289
3485	97.59407288
3486	88.04652825
3487	99.27246888
3488	90.44408154
3489	77.25488607
3490	65.84468662
3491	120.9624738
3492	106.5883378
3493	96.58138985
3494	139.7512073
3495	89.57612114
3496	84.44344107
3497	110.8057938
3498	118.3246672
3499	84.03163437
3500	90.42517302
3501	122.3273664
3502	90.09929745
3503	84.11471563
3504	103.4771451
3505	99.87218909
3506	65.41943699
3507	69.86015641
3508	130.8404686
3509	112.1111493
3510	82.07413632
3511	77.51969369
3512	74.00420753
3513	103.869868
3514	86.1878491
3515	127.2996843
3516	98.30659513
3517	126.3125683
3518	135.2011693
3519	91.15109589
3520	112.6155743
3521	103.1975887
3522	91.56086672
3523	83.97215131
3524	102.0122992
3525	108.0365861
3526	101.695865
3527	91.05017624
3528	96.30952226
3529	63.13569017
3530	60.12959526
3531	84.13938217
3532	109.4354314
3533	90.0412128
3534	147.7358625
3535	136.4775427
3536	113.1939604
3537	105.9253427
3538	102.1166087
3539	94.21062686
3540	120.4997344
3541	141.5241639
3542	120.8088867
3543	112.3931064
3544	82.21858022
3545	100.3238962
3546	89.46213869
3547	87.86923371
3548	102.3011883
3549	84.66730452
3550	116.9888738
3551	76.33471413
3552	118.5977882
3553	87.6385914
3554	68.23164644
3555	106.428949
3556	122.990419
3557	110.7103519
3558	104.7763933
3559	89.93024649
3560	62.24024235
3561	107.5067837
3562	64.0425684
3563	98.54385127
3564	103.5524868
3565	53.35028013
3566	73.11446149
3567	88.7038459
3568	87.06910691
3569	115.9271969
3570	95.69890789
3571	122.7863084
3572	113.0158715
3573	87.99667985
3574	96.84412727
3575	67.7742881
3576	95.52631154
3577	81.20211303
3578	97.4869127
3579	73.60583967
3580	81.98686813
3581	105.9738154
3582	73.03219038
3583	67.95456942
3584	125.2810958
3585	107.8756689
3586	87.67821791
3587	92.36003297
3588	73.50895014
3589	128.525761
3590	119.026663
3591	111.446875
3592	65.7744853
3593	62.01557169
3594	81.51388339
3595	64.84455501
3596	103.2680634
3597	122.1757939
3598	89.26952134
3599	97.04851821
3600	108.9988297
